lambdacoll,Tcoll,lambda22deg,T22deg,lambda3deg,T3deg
651.9536641,3e-11,651.9536641,2.4e-10,651.9536641,3e-11
651.9605652,3e-11,651.9605652,2.4e-10,651.9605652,3e-11
651.9674663,3e-11,651.9674663,2.4e-10,651.9674663,3e-11
651.9743674,3e-11,651.9743674,2.5e-10,651.9743674,3e-11
651.9812685,3e-11,651.9812685,2.5e-10,651.9812685,3e-11
651.9881696,3e-11,651.9881696,2.5e-10,651.9881696,3e-11
651.9950707,3e-11,651.9950707,2.5e-10,651.9950707,3e-11
652.0019717,3e-11,652.0019717,2.6e-10,652.0019717,3e-11
652.0088728,3e-11,652.0088728,2.6e-10,652.0088728,3e-11
652.0157739,3e-11,652.0157739,2.6e-10,652.0157739,3e-11
652.022675,3e-11,652.022675,2.6e-10,652.022675,3e-11
652.0295761,3e-11,652.0295761,2.7e-10,652.0295761,3e-11
652.0364772,3e-11,652.0364772,2.7e-10,652.0364772,3e-11
652.0433782,3e-11,652.0433782,2.7e-10,652.0433782,3e-11
652.0502793,3e-11,652.0502793,2.7e-10,652.0502793,3e-11
652.0571804,3e-11,652.0571804,2.8e-10,652.0571804,3e-11
652.0640815,3e-11,652.0640815,2.8e-10,652.0640815,4e-11
652.0709826,3e-11,652.0709826,2.8e-10,652.0709826,4e-11
652.0778837,3e-11,652.0778837,2.9e-10,652.0778837,4e-11
652.0847848,4e-11,652.0847848,2.9e-10,652.0847848,4e-11
652.0916858,4e-11,652.0916858,2.9e-10,652.0916858,4e-11
652.0985869,4e-11,652.0985869,3e-10,652.0985869,4e-11
652.105488,4e-11,652.105488,3e-10,652.105488,4e-11
652.1123891,4e-11,652.1123891,3e-10,652.1123891,4e-11
652.1192902,4e-11,652.1192902,3e-10,652.1192902,4e-11
652.1261913,4e-11,652.1261913,3.1e-10,652.1261913,4e-11
652.1330923,4e-11,652.1330923,3.1e-10,652.1330923,4e-11
652.1399934,4e-11,652.1399934,3.1e-10,652.1399934,4e-11
652.1468945,4e-11,652.1468945,3.2e-10,652.1468945,4e-11
652.1537956,4e-11,652.1537956,3.2e-10,652.1537956,4e-11
652.1606967,4e-11,652.1606967,3.2e-10,652.1606967,4e-11
652.1675978,4e-11,652.1675978,3.3e-10,652.1675978,4e-11
652.1744988,4e-11,652.1744988,3.3e-10,652.1744988,4e-11
652.1813999,4e-11,652.1813999,3.3e-10,652.1813999,4e-11
652.188301,4e-11,652.188301,3.4e-10,652.188301,4e-11
652.1952021,4e-11,652.1952021,3.4e-10,652.1952021,4e-11
652.2021032,4e-11,652.2021032,3.5e-10,652.2021032,4e-11
652.2090043,4e-11,652.2090043,3.5e-10,652.2090043,4e-11
652.2159054,4e-11,652.2159054,3.5e-10,652.2159054,4e-11
652.2228064,4e-11,652.2228064,3.6e-10,652.2228064,4e-11
652.2297075,4e-11,652.2297075,3.6e-10,652.2297075,4e-11
652.2366086,4e-11,652.2366086,3.6e-10,652.2366086,4e-11
652.2435097,4e-11,652.2435097,3.7e-10,652.2435097,4e-11
652.2504108,4e-11,652.2504108,3.7e-10,652.2504108,4e-11
652.2573119,4e-11,652.2573119,3.8e-10,652.2573119,4e-11
652.2642129,4e-11,652.2642129,3.8e-10,652.2642129,4e-11
652.271114,4e-11,652.271114,3.8e-10,652.271114,4e-11
652.2780151,4e-11,652.2780151,3.9e-10,652.2780151,4e-11
652.2849162,4e-11,652.2849162,3.9e-10,652.2849162,4e-11
652.2918173,4e-11,652.2918173,4e-10,652.2918173,4e-11
652.2987184,4e-11,652.2987184,4e-10,652.2987184,4e-11
652.3056195,4e-11,652.3056195,4.1e-10,652.3056195,4e-11
652.3125205,4e-11,652.3125205,4.1e-10,652.3125205,5e-11
652.3194216,4e-11,652.3194216,4.1e-10,652.3194216,5e-11
652.3263227,4e-11,652.3263227,4.2e-10,652.3263227,5e-11
652.3332238,5e-11,652.3332238,4.2e-10,652.3332238,5e-11
652.3401249,5e-11,652.3401249,4.3e-10,652.3401249,5e-11
652.347026,5e-11,652.347026,4.3e-10,652.347026,5e-11
652.353927,5e-11,652.353927,4.4e-10,652.353927,5e-11
652.3608281,5e-11,652.3608281,4.4e-10,652.3608281,5e-11
652.3677292,5e-11,652.3677292,4.5e-10,652.3677292,5e-11
652.3746303,5e-11,652.3746303,4.5e-10,652.3746303,5e-11
652.3815314,5e-11,652.3815314,4.6e-10,652.3815314,5e-11
652.3884325,5e-11,652.3884325,4.6e-10,652.3884325,5e-11
652.3953336,5e-11,652.3953336,4.7e-10,652.3953336,5e-11
652.4022346,5e-11,652.4022346,4.7e-10,652.4022346,5e-11
652.4091357,5e-11,652.4091357,4.8e-10,652.4091357,5e-11
652.4160368,5e-11,652.4160368,4.8e-10,652.4160368,5e-11
652.4229379,5e-11,652.4229379,4.9e-10,652.4229379,5e-11
652.429839,5e-11,652.429839,4.9e-10,652.429839,5e-11
652.4367401,5e-11,652.4367401,5e-10,652.4367401,5e-11
652.4436411,5e-11,652.4436411,5.1e-10,652.4436411,5e-11
652.4505422,5e-11,652.4505422,5.1e-10,652.4505422,5e-11
652.4574433,5e-11,652.4574433,5.2e-10,652.4574433,5e-11
652.4643444,5e-11,652.4643444,5.2e-10,652.4643444,5e-11
652.4712455,5e-11,652.4712455,5.3e-10,652.4712455,5e-11
652.4781466,5e-11,652.4781466,5.3e-10,652.4781466,5e-11
652.4850477,5e-11,652.4850477,5.4e-10,652.4850477,5e-11
652.4919487,5e-11,652.4919487,5.5e-10,652.4919487,5e-11
652.4988498,5e-11,652.4988498,5.5e-10,652.4988498,5e-11
652.5057509,5e-11,652.5057509,5.6e-10,652.5057509,6e-11
652.512652,5e-11,652.512652,5.7e-10,652.512652,6e-11
652.5195531,5e-11,652.5195531,5.7e-10,652.5195531,6e-11
652.5264542,6e-11,652.5264542,5.8e-10,652.5264542,6e-11
652.5333552,6e-11,652.5333552,5.9e-10,652.5333552,6e-11
652.5402563,6e-11,652.5402563,5.9e-10,652.5402563,6e-11
652.5471574,6e-11,652.5471574,6e-10,652.5471574,6e-11
652.5540585,6e-11,652.5540585,6.1e-10,652.5540585,6e-11
652.5609596,6e-11,652.5609596,6.1e-10,652.5609596,6e-11
652.5678607,6e-11,652.5678607,6.2e-10,652.5678607,6e-11
652.5747617,6e-11,652.5747617,6.3e-10,652.5747617,6e-11
652.5816628,6e-11,652.5816628,6.3e-10,652.5816628,6e-11
652.5885639,6e-11,652.5885639,6.4e-10,652.5885639,6e-11
652.595465,6e-11,652.595465,6.5e-10,652.595465,6e-11
652.6023661,6e-11,652.6023661,6.6e-10,652.6023661,6e-11
652.6092672,6e-11,652.6092672,6.6e-10,652.6092672,6e-11
652.6161683,6e-11,652.6161683,6.7e-10,652.6161683,6e-11
652.6230693,6e-11,652.6230693,6.8e-10,652.6230693,6e-11
652.6299704,6e-11,652.6299704,6.9e-10,652.6299704,6e-11
652.6368715,6e-11,652.6368715,7e-10,652.6368715,6e-11
652.6437726,6e-11,652.6437726,7e-10,652.6437726,6e-11
652.6506737,6e-11,652.6506737,7.1e-10,652.6506737,6e-11
652.6575748,6e-11,652.6575748,7.2e-10,652.6575748,7e-11
652.6644758,6e-11,652.6644758,7.3e-10,652.6644758,7e-11
652.6713769,6e-11,652.6713769,7.4e-10,652.6713769,7e-11
652.678278,7e-11,652.678278,7.5e-10,652.678278,7e-11
652.6851791,7e-11,652.6851791,7.6e-10,652.6851791,7e-11
652.6920802,7e-11,652.6920802,7.7e-10,652.6920802,7e-11
652.6989813,7e-11,652.6989813,7.7e-10,652.6989813,7e-11
652.7058824,7e-11,652.7058824,7.8e-10,652.7058824,7e-11
652.7127834,7e-11,652.7127834,7.9e-10,652.7127834,7e-11
652.7196845,7e-11,652.7196845,8e-10,652.7196845,7e-11
652.7265856,7e-11,652.7265856,8.1e-10,652.7265856,7e-11
652.7334867,7e-11,652.7334867,8.2e-10,652.7334867,7e-11
652.7403878,7e-11,652.7403878,8.3e-10,652.7403878,7e-11
652.7472889,7e-11,652.7472889,8.4e-10,652.7472889,7e-11
652.7541899,7e-11,652.7541899,8.5e-10,652.7541899,7e-11
652.761091,7e-11,652.761091,8.6e-10,652.761091,7e-11
652.7679921,7e-11,652.7679921,8.7e-10,652.7679921,7e-11
652.7748932,7e-11,652.7748932,8.8e-10,652.7748932,7e-11
652.7817943,7e-11,652.7817943,8.9e-10,652.7817943,7e-11
652.7886954,7e-11,652.7886954,9.1e-10,652.7886954,8e-11
652.7955965,7e-11,652.7955965,9.2e-10,652.7955965,8e-11
652.8024975,7e-11,652.8024975,9.3e-10,652.8024975,8e-11
652.8093986,8e-11,652.8093986,9.4e-10,652.8093986,8e-11
652.8162997,8e-11,652.8162997,9.5e-10,652.8162997,8e-11
652.8232008,8e-11,652.8232008,9.6e-10,652.8232008,8e-11
652.8301019,8e-11,652.8301019,9.8e-10,652.8301019,8e-11
652.837003,8e-11,652.837003,9.9e-10,652.837003,8e-11
652.843904,8e-11,652.843904,1e-09,652.843904,8e-11
652.8508051,8e-11,652.8508051,1.01e-09,652.8508051,8e-11
652.8577062,8e-11,652.8577062,1.02e-09,652.8577062,8e-11
652.8646073,8e-11,652.8646073,1.04e-09,652.8646073,8e-11
652.8715084,8e-11,652.8715084,1.05e-09,652.8715084,8e-11
652.8784095,8e-11,652.8784095,1.06e-09,652.8784095,8e-11
652.8853105,8e-11,652.8853105,1.08e-09,652.8853105,8e-11
652.8922116,8e-11,652.8922116,1.09e-09,652.8922116,8e-11
652.8991127,8e-11,652.8991127,1.1e-09,652.8991127,8e-11
652.9060138,8e-11,652.9060138,1.12e-09,652.9060138,9e-11
652.9129149,8e-11,652.9129149,1.13e-09,652.9129149,9e-11
652.919816,8e-11,652.919816,1.15e-09,652.919816,9e-11
652.9267171,9e-11,652.9267171,1.16e-09,652.9267171,9e-11
652.9336181,9e-11,652.9336181,1.18e-09,652.9336181,9e-11
652.9405192,9e-11,652.9405192,1.19e-09,652.9405192,9e-11
652.9474203,9e-11,652.9474203,1.21e-09,652.9474203,9e-11
652.9543214,9e-11,652.9543214,1.22e-09,652.9543214,9e-11
652.9612225,9e-11,652.9612225,1.24e-09,652.9612225,9e-11
652.9681236,9e-11,652.9681236,1.25e-09,652.9681236,9e-11
652.9750246,9e-11,652.9750246,1.27e-09,652.9750246,9e-11
652.9819257,9e-11,652.9819257,1.29e-09,652.9819257,9e-11
652.9888268,9e-11,652.9888268,1.3e-09,652.9888268,9e-11
652.9957279,9e-11,652.9957279,1.32e-09,652.9957279,9e-11
653.002629,9e-11,653.002629,1.34e-09,653.002629,1e-10
653.0095301,9e-11,653.0095301,1.35e-09,653.0095301,1e-10
653.0164312,9e-11,653.0164312,1.37e-09,653.0164312,1e-10
653.0233322,1e-10,653.0233322,1.39e-09,653.0233322,1e-10
653.0302333,1e-10,653.0302333,1.41e-09,653.0302333,1e-10
653.0371344,1e-10,653.0371344,1.43e-09,653.0371344,1e-10
653.0440355,1e-10,653.0440355,1.45e-09,653.0440355,1e-10
653.0509366,1e-10,653.0509366,1.46e-09,653.0509366,1e-10
653.0578377,1e-10,653.0578377,1.48e-09,653.0578377,1e-10
653.0647387,1e-10,653.0647387,1.5e-09,653.0647387,1e-10
653.0716398,1e-10,653.0716398,1.52e-09,653.0716398,1e-10
653.0785409,1e-10,653.0785409,1.54e-09,653.0785409,1e-10
653.085442,1e-10,653.085442,1.56e-09,653.085442,1.1e-10
653.0923431,1e-10,653.0923431,1.59e-09,653.0923431,1.1e-10
653.0992442,1e-10,653.0992442,1.61e-09,653.0992442,1.1e-10
653.1061453,1.1e-10,653.1061453,1.63e-09,653.1061453,1.1e-10
653.1130463,1.1e-10,653.1130463,1.65e-09,653.1130463,1.1e-10
653.1199474,1.1e-10,653.1199474,1.67e-09,653.1199474,1.1e-10
653.1268485,1.1e-10,653.1268485,1.69e-09,653.1268485,1.1e-10
653.1337496,1.1e-10,653.1337496,1.72e-09,653.1337496,1.1e-10
653.1406507,1.1e-10,653.1406507,1.74e-09,653.1406507,1.1e-10
653.1475518,1.1e-10,653.1475518,1.76e-09,653.1475518,1.1e-10
653.1544528,1.1e-10,653.1544528,1.79e-09,653.1544528,1.1e-10
653.1613539,1.1e-10,653.1613539,1.81e-09,653.1613539,1.1e-10
653.168255,1.1e-10,653.168255,1.84e-09,653.168255,1.2e-10
653.1751561,1.1e-10,653.1751561,1.86e-09,653.1751561,1.2e-10
653.1820572,1.1e-10,653.1820572,1.89e-09,653.1820572,1.2e-10
653.1889583,1.2e-10,653.1889583,1.91e-09,653.1889583,1.2e-10
653.1958593,1.2e-10,653.1958593,1.94e-09,653.1958593,1.2e-10
653.2027604,1.2e-10,653.2027604,1.97e-09,653.2027604,1.2e-10
653.2096615,1.2e-10,653.2096615,1.99e-09,653.2096615,1.2e-10
653.2165626,1.2e-10,653.2165626,2.02e-09,653.2165626,1.2e-10
653.2234637,1.2e-10,653.2234637,2.05e-09,653.2234637,1.2e-10
653.2303648,1.2e-10,653.2303648,2.08e-09,653.2303648,1.2e-10
653.2372659,1.2e-10,653.2372659,2.11e-09,653.2372659,1.3e-10
653.2441669,1.2e-10,653.2441669,2.14e-09,653.2441669,1.3e-10
653.251068,1.2e-10,653.251068,2.17e-09,653.251068,1.3e-10
653.2579691,1.3e-10,653.2579691,2.2e-09,653.2579691,1.3e-10
653.2648702,1.3e-10,653.2648702,2.23e-09,653.2648702,1.3e-10
653.2717713,1.3e-10,653.2717713,2.26e-09,653.2717713,1.3e-10
653.2786724,1.3e-10,653.2786724,2.29e-09,653.2786724,1.3e-10
653.2855734,1.3e-10,653.2855734,2.32e-09,653.2855734,1.3e-10
653.2924745,1.3e-10,653.2924745,2.36e-09,653.2924745,1.3e-10
653.2993756,1.3e-10,653.2993756,2.39e-09,653.2993756,1.4e-10
653.3062767,1.3e-10,653.3062767,2.42e-09,653.3062767,1.4e-10
653.3131778,1.3e-10,653.3131778,2.46e-09,653.3131778,1.4e-10
653.3200789,1.4e-10,653.3200789,2.49e-09,653.3200789,1.4e-10
653.32698,1.4e-10,653.32698,2.53e-09,653.32698,1.4e-10
653.333881,1.4e-10,653.333881,2.56e-09,653.333881,1.4e-10
653.3407821,1.4e-10,653.3407821,2.6e-09,653.3407821,1.4e-10
653.3476832,1.4e-10,653.3476832,2.64e-09,653.3476832,1.4e-10
653.3545843,1.4e-10,653.3545843,2.68e-09,653.3545843,1.4e-10
653.3614854,1.4e-10,653.3614854,2.71e-09,653.3614854,1.5e-10
653.3683865,1.4e-10,653.3683865,2.75e-09,653.3683865,1.5e-10
653.3752875,1.4e-10,653.3752875,2.79e-09,653.3752875,1.5e-10
653.3821886,1.5e-10,653.3821886,2.83e-09,653.3821886,1.5e-10
653.3890897,1.5e-10,653.3890897,2.88e-09,653.3890897,1.5e-10
653.3959908,1.5e-10,653.3959908,2.92e-09,653.3959908,1.5e-10
653.4028919,1.5e-10,653.4028919,2.96e-09,653.4028919,1.5e-10
653.409793,1.5e-10,653.409793,3e-09,653.409793,1.5e-10
653.4166941,1.5e-10,653.4166941,3.05e-09,653.4166941,1.6e-10
653.4235951,1.5e-10,653.4235951,3.09e-09,653.4235951,1.6e-10
653.4304962,1.5e-10,653.4304962,3.14e-09,653.4304962,1.6e-10
653.4373973,1.6e-10,653.4373973,3.19e-09,653.4373973,1.6e-10
653.4442984,1.6e-10,653.4442984,3.23e-09,653.4442984,1.6e-10
653.4511995,1.6e-10,653.4511995,3.28e-09,653.4511995,1.6e-10
653.4581006,1.6e-10,653.4581006,3.33e-09,653.4581006,1.6e-10
653.4650016,1.6e-10,653.4650016,3.38e-09,653.4650016,1.7e-10
653.4719027,1.6e-10,653.4719027,3.43e-09,653.4719027,1.7e-10
653.4788038,1.6e-10,653.4788038,3.48e-09,653.4788038,1.7e-10
653.4857049,1.7e-10,653.4857049,3.53e-09,653.4857049,1.7e-10
653.492606,1.7e-10,653.492606,3.59e-09,653.492606,1.7e-10
653.4995071,1.7e-10,653.4995071,3.64e-09,653.4995071,1.7e-10
653.5064081,1.7e-10,653.5064081,3.7e-09,653.5064081,1.7e-10
653.5133092,1.7e-10,653.5133092,3.75e-09,653.5133092,1.8e-10
653.5202103,1.7e-10,653.5202103,3.81e-09,653.5202103,1.8e-10
653.5271114,1.7e-10,653.5271114,3.87e-09,653.5271114,1.8e-10
653.5340125,1.8e-10,653.5340125,3.93e-09,653.5340125,1.8e-10
653.5409136,1.8e-10,653.5409136,3.99e-09,653.5409136,1.8e-10
653.5478147,1.8e-10,653.5478147,4.05e-09,653.5478147,1.8e-10
653.5547157,1.8e-10,653.5547157,4.11e-09,653.5547157,1.8e-10
653.5616168,1.8e-10,653.5616168,4.17e-09,653.5616168,1.9e-10
653.5685179,1.8e-10,653.5685179,4.24e-09,653.5685179,1.9e-10
653.575419,1.8e-10,653.575419,4.3e-09,653.575419,1.9e-10
653.5823201,1.9e-10,653.5823201,4.37e-09,653.5823201,1.9e-10
653.5892212,1.9e-10,653.5892212,4.44e-09,653.5892212,1.9e-10
653.5961222,1.9e-10,653.5961222,4.51e-09,653.5961222,1.9e-10
653.6030233,1.9e-10,653.6030233,4.58e-09,653.6030233,2e-10
653.6099244,1.9e-10,653.6099244,4.65e-09,653.6099244,2e-10
653.6168255,1.9e-10,653.6168255,4.72e-09,653.6168255,2e-10
653.6237266,2e-10,653.6237266,4.79e-09,653.6237266,2e-10
653.6306277,2e-10,653.6306277,4.87e-09,653.6306277,2e-10
653.6375288,2e-10,653.6375288,4.95e-09,653.6375288,2.1e-10
653.6444298,2e-10,653.6444298,5.03e-09,653.6444298,2.1e-10
653.6513309,2e-10,653.6513309,5.1e-09,653.6513309,2.1e-10
653.658232,2.1e-10,653.658232,5.19e-09,653.658232,2.1e-10
653.6651331,2.1e-10,653.6651331,5.27e-09,653.6651331,2.1e-10
653.6720342,2.1e-10,653.6720342,5.35e-09,653.6720342,2.1e-10
653.6789353,2.1e-10,653.6789353,5.44e-09,653.6789353,2.2e-10
653.6858363,2.1e-10,653.6858363,5.53e-09,653.6858363,2.2e-10
653.6927374,2.1e-10,653.6927374,5.61e-09,653.6927374,2.2e-10
653.6996385,2.2e-10,653.6996385,5.71e-09,653.6996385,2.2e-10
653.7065396,2.2e-10,653.7065396,5.8e-09,653.7065396,2.2e-10
653.7134407,2.2e-10,653.7134407,5.89e-09,653.7134407,2.3e-10
653.7203418,2.2e-10,653.7203418,5.99e-09,653.7203418,2.3e-10
653.7272429,2.2e-10,653.7272429,6.08e-09,653.7272429,2.3e-10
653.7341439,2.3e-10,653.7341439,6.18e-09,653.7341439,2.3e-10
653.741045,2.3e-10,653.741045,6.29e-09,653.741045,2.3e-10
653.7479461,2.3e-10,653.7479461,6.39e-09,653.7479461,2.4e-10
653.7548472,2.3e-10,653.7548472,6.49e-09,653.7548472,2.4e-10
653.7617483,2.3e-10,653.7617483,6.6e-09,653.7617483,2.4e-10
653.7686494,2.4e-10,653.7686494,6.71e-09,653.7686494,2.4e-10
653.7755504,2.4e-10,653.7755504,6.82e-09,653.7755504,2.4e-10
653.7824515,2.4e-10,653.7824515,6.93e-09,653.7824515,2.5e-10
653.7893526,2.4e-10,653.7893526,7.05e-09,653.7893526,2.5e-10
653.7962537,2.4e-10,653.7962537,7.17e-09,653.7962537,2.5e-10
653.8031548,2.5e-10,653.8031548,7.29e-09,653.8031548,2.5e-10
653.8100559,2.5e-10,653.8100559,7.41e-09,653.8100559,2.6e-10
653.816957,2.5e-10,653.816957,7.53e-09,653.816957,2.6e-10
653.823858,2.5e-10,653.823858,7.66e-09,653.823858,2.6e-10
653.8307591,2.6e-10,653.8307591,7.79e-09,653.8307591,2.6e-10
653.8376602,2.6e-10,653.8376602,7.92e-09,653.8376602,2.7e-10
653.8445613,2.6e-10,653.8445613,8.06e-09,653.8445613,2.7e-10
653.8514624,2.6e-10,653.8514624,8.19e-09,653.8514624,2.7e-10
653.8583635,2.7e-10,653.8583635,8.33e-09,653.8583635,2.7e-10
653.8652645,2.7e-10,653.8652645,8.47e-09,653.8652645,2.8e-10
653.8721656,2.7e-10,653.8721656,8.62e-09,653.8721656,2.8e-10
653.8790667,2.7e-10,653.8790667,8.77e-09,653.8790667,2.8e-10
653.8859678,2.8e-10,653.8859678,8.92e-09,653.8859678,2.8e-10
653.8928689,2.8e-10,653.8928689,9.07e-09,653.8928689,2.9e-10
653.89977,2.8e-10,653.89977,9.23e-09,653.89977,2.9e-10
653.906671,2.8e-10,653.906671,9.39e-09,653.906671,2.9e-10
653.9135721,2.9e-10,653.9135721,9.55e-09,653.9135721,2.9e-10
653.9204732,2.9e-10,653.9204732,9.72e-09,653.9204732,3e-10
653.9273743,2.9e-10,653.9273743,9.89e-09,653.9273743,3e-10
653.9342754,2.9e-10,653.9342754,1.01e-08,653.9342754,3e-10
653.9411765,3e-10,653.9411765,1.02e-08,653.9411765,3e-10
653.9480776,3e-10,653.9480776,1.04e-08,653.9480776,3.1e-10
653.9549786,3e-10,653.9549786,1.06e-08,653.9549786,3.1e-10
653.9618797,3e-10,653.9618797,1.08e-08,653.9618797,3.1e-10
653.9687808,3.1e-10,653.9687808,1.1e-08,653.9687808,3.2e-10
653.9756819,3.1e-10,653.9756819,1.12e-08,653.9756819,3.2e-10
653.982583,3.1e-10,653.982583,1.14e-08,653.982583,3.2e-10
653.9894841,3.2e-10,653.9894841,1.16e-08,653.9894841,3.2e-10
653.9963851,3.2e-10,653.9963851,1.18e-08,653.9963851,3.3e-10
654.0032862,3.2e-10,654.0032862,1.2e-08,654.0032862,3.3e-10
654.0101873,3.2e-10,654.0101873,1.22e-08,654.0101873,3.3e-10
654.0170884,3.3e-10,654.0170884,1.24e-08,654.0170884,3.4e-10
654.0239895,3.3e-10,654.0239895,1.27e-08,654.0239895,3.4e-10
654.0308906,3.3e-10,654.0308906,1.29e-08,654.0308906,3.4e-10
654.0377917,3.4e-10,654.0377917,1.31e-08,654.0377917,3.5e-10
654.0446927,3.4e-10,654.0446927,1.34e-08,654.0446927,3.5e-10
654.0515938,3.4e-10,654.0515938,1.36e-08,654.0515938,3.5e-10
654.0584949,3.5e-10,654.0584949,1.39e-08,654.0584949,3.6e-10
654.065396,3.5e-10,654.065396,1.41e-08,654.065396,3.6e-10
654.0722971,3.5e-10,654.0722971,1.44e-08,654.0722971,3.6e-10
654.0791982,3.6e-10,654.0791982,1.47e-08,654.0791982,3.7e-10
654.0860992,3.6e-10,654.0860992,1.49e-08,654.0860992,3.7e-10
654.0930003,3.6e-10,654.0930003,1.52e-08,654.0930003,3.7e-10
654.0999014,3.7e-10,654.0999014,1.55e-08,654.0999014,3.8e-10
654.1068025,3.7e-10,654.1068025,1.58e-08,654.1068025,3.8e-10
654.1137036,3.7e-10,654.1137036,1.61e-08,654.1137036,3.8e-10
654.1206047,3.8e-10,654.1206047,1.64e-08,654.1206047,3.9e-10
654.1275058,3.8e-10,654.1275058,1.67e-08,654.1275058,3.9e-10
654.1344068,3.8e-10,654.1344068,1.7e-08,654.1344068,4e-10
654.1413079,3.9e-10,654.1413079,1.73e-08,654.1413079,4e-10
654.148209,3.9e-10,654.148209,1.77e-08,654.148209,4e-10
654.1551101,4e-10,654.1551101,1.8e-08,654.1551101,4.1e-10
654.1620112,4e-10,654.1620112,1.83e-08,654.1620112,4.1e-10
654.1689123,4e-10,654.1689123,1.87e-08,654.1689123,4.1e-10
654.1758133,4.1e-10,654.1758133,1.9e-08,654.1758133,4.2e-10
654.1827144,4.1e-10,654.1827144,1.94e-08,654.1827144,4.2e-10
654.1896155,4.2e-10,654.1896155,1.98e-08,654.1896155,4.3e-10
654.1965166,4.2e-10,654.1965166,2.02e-08,654.1965166,4.3e-10
654.2034177,4.2e-10,654.2034177,2.06e-08,654.2034177,4.4e-10
654.2103188,4.3e-10,654.2103188,2.1e-08,654.2103188,4.4e-10
654.2172198,4.3e-10,654.2172198,2.14e-08,654.2172198,4.4e-10
654.2241209,4.4e-10,654.2241209,2.18e-08,654.2241209,4.5e-10
654.231022,4.4e-10,654.231022,2.22e-08,654.231022,4.5e-10
654.2379231,4.4e-10,654.2379231,2.27e-08,654.2379231,4.6e-10
654.2448242,4.5e-10,654.2448242,2.31e-08,654.2448242,4.6e-10
654.2517253,4.5e-10,654.2517253,2.36e-08,654.2517253,4.7e-10
654.2586264,4.6e-10,654.2586264,2.4e-08,654.2586264,4.7e-10
654.2655274,4.6e-10,654.2655274,2.45e-08,654.2655274,4.8e-10
654.2724285,4.7e-10,654.2724285,2.5e-08,654.2724285,4.8e-10
654.2793296,4.7e-10,654.2793296,2.55e-08,654.2793296,4.8e-10
654.2862307,4.8e-10,654.2862307,2.6e-08,654.2862307,4.9e-10
654.2931318,4.8e-10,654.2931318,2.66e-08,654.2931318,4.9e-10
654.3000329,4.8e-10,654.3000329,2.71e-08,654.3000329,5e-10
654.3069339,4.9e-10,654.3069339,2.77e-08,654.3069339,5e-10
654.313835,4.9e-10,654.313835,2.82e-08,654.313835,5.1e-10
654.3207361,5e-10,654.3207361,2.88e-08,654.3207361,5.1e-10
654.3276372,5e-10,654.3276372,2.94e-08,654.3276372,5.2e-10
654.3345383,5.1e-10,654.3345383,3e-08,654.3345383,5.2e-10
654.3414394,5.1e-10,654.3414394,3.06e-08,654.3414394,5.3e-10
654.3483405,5.2e-10,654.3483405,3.12e-08,654.3483405,5.3e-10
654.3552415,5.2e-10,654.3552415,3.19e-08,654.3552415,5.4e-10
654.3621426,5.3e-10,654.3621426,3.25e-08,654.3621426,5.5e-10
654.3690437,5.3e-10,654.3690437,3.32e-08,654.3690437,5.5e-10
654.3759448,5.4e-10,654.3759448,3.39e-08,654.3759448,5.6e-10
654.3828459,5.5e-10,654.3828459,3.46e-08,654.3828459,5.6e-10
654.389747,5.5e-10,654.389747,3.54e-08,654.389747,5.7e-10
654.396648,5.6e-10,654.396648,3.61e-08,654.396648,5.7e-10
654.4035491,5.6e-10,654.4035491,3.69e-08,654.4035491,5.8e-10
654.4104502,5.7e-10,654.4104502,3.77e-08,654.4104502,5.8e-10
654.4173513,5.7e-10,654.4173513,3.85e-08,654.4173513,5.9e-10
654.4242524,5.8e-10,654.4242524,3.93e-08,654.4242524,6e-10
654.4311535,5.9e-10,654.4311535,4.01e-08,654.4311535,6e-10
654.4380546,5.9e-10,654.4380546,4.1e-08,654.4380546,6.1e-10
654.4449556,6e-10,654.4449556,4.19e-08,654.4449556,6.1e-10
654.4518567,6e-10,654.4518567,4.28e-08,654.4518567,6.2e-10
654.4587578,6.1e-10,654.4587578,4.37e-08,654.4587578,6.3e-10
654.4656589,6.2e-10,654.4656589,4.47e-08,654.4656589,6.3e-10
654.47256,6.2e-10,654.47256,4.57e-08,654.47256,6.4e-10
654.4794611,6.3e-10,654.4794611,4.67e-08,654.4794611,6.5e-10
654.4863621,6.3e-10,654.4863621,4.77e-08,654.4863621,6.5e-10
654.4932632,6.4e-10,654.4932632,4.87e-08,654.4932632,6.6e-10
654.5001643,6.5e-10,654.5001643,4.98e-08,654.5001643,6.7e-10
654.5070654,6.5e-10,654.5070654,5.09e-08,654.5070654,6.7e-10
654.5139665,6.6e-10,654.5139665,5.21e-08,654.5139665,6.8e-10
654.5208676,6.7e-10,654.5208676,5.32e-08,654.5208676,6.9e-10
654.5277686,6.7e-10,654.5277686,5.44e-08,654.5277686,6.9e-10
654.5346697,6.8e-10,654.5346697,5.56e-08,654.5346697,7e-10
654.5415708,6.9e-10,654.5415708,5.69e-08,654.5415708,7.1e-10
654.5484719,7e-10,654.5484719,5.82e-08,654.5484719,7.2e-10
654.555373,7e-10,654.555373,5.95e-08,654.555373,7.2e-10
654.5622741,7.1e-10,654.5622741,6.09e-08,654.5622741,7.3e-10
654.5691752,7.2e-10,654.5691752,6.23e-08,654.5691752,7.4e-10
