lambdacoll,Tcoll,lambda22deg,T22deg,lambda3deg,T3deg
651.8018403,5e-10,651.8018403,0.0428,651.8018403,6.5e-10
651.8087414,5e-10,651.8087414,0.043,651.8087414,6.5e-10
651.8156425,5.1e-10,651.8156425,0.0432,651.8156425,6.6e-10
651.8225435,5.1e-10,651.8225435,0.0435,651.8225435,6.7e-10
651.8294446,5.2e-10,651.8294446,0.0437,651.8294446,6.7e-10
651.8363457,5.2e-10,651.8363457,0.0439,651.8363457,6.8e-10
651.8432468,5.3e-10,651.8432468,0.0441,651.8432468,6.9e-10
651.8501479,5.3e-10,651.8501479,0.0443,651.8501479,7e-10
651.857049,5.4e-10,651.857049,0.0445,651.857049,7e-10
651.86395,5.4e-10,651.86395,0.0446,651.86395,7.1e-10
651.8708511,5.5e-10,651.8708511,0.0447,651.8708511,7.2e-10
651.8777522,5.5e-10,651.8777522,0.0447,651.8777522,7.3e-10
651.8846533,5.6e-10,651.8846533,0.0447,651.8846533,7.3e-10
651.8915544,5.6e-10,651.8915544,0.0446,651.8915544,7.4e-10
651.8984555,5.7e-10,651.8984555,0.0445,651.8984555,7.5e-10
651.9053566,5.7e-10,651.9053566,0.0443,651.9053566,7.6e-10
651.9122576,5.8e-10,651.9122576,0.0441,651.9122576,7.7e-10
651.9191587,5.9e-10,651.9191587,0.0438,651.9191587,7.7e-10
651.9260598,5.9e-10,651.9260598,0.0435,651.9260598,7.8e-10
651.9329609,6e-10,651.9329609,0.0432,651.9329609,7.9e-10
651.939862,6e-10,651.939862,0.0428,651.939862,8e-10
651.9467631,6.1e-10,651.9467631,0.0424,651.9467631,8.1e-10
651.9536641,6.2e-10,651.9536641,0.0421,651.9536641,8.2e-10
651.9605652,6.2e-10,651.9605652,0.0417,651.9605652,8.3e-10
651.9674663,6.3e-10,651.9674663,0.0414,651.9674663,8.4e-10
651.9743674,6.4e-10,651.9743674,0.0411,651.9743674,8.4e-10
651.9812685,6.4e-10,651.9812685,0.0409,651.9812685,8.5e-10
651.9881696,6.5e-10,651.9881696,0.0407,651.9881696,8.6e-10
651.9950707,6.6e-10,651.9950707,0.0405,651.9950707,8.7e-10
652.0019717,6.6e-10,652.0019717,0.0404,652.0019717,8.8e-10
652.0088728,6.7e-10,652.0088728,0.0403,652.0088728,8.9e-10
652.0157739,6.8e-10,652.0157739,0.0403,652.0157739,9e-10
652.022675,6.8e-10,652.022675,0.0403,652.022675,9.1e-10
652.0295761,6.9e-10,652.0295761,0.0404,652.0295761,9.2e-10
652.0364772,7e-10,652.0364772,0.0404,652.0364772,9.3e-10
652.0433782,7e-10,652.0433782,0.0405,652.0433782,9.4e-10
652.0502793,7.1e-10,652.0502793,0.0406,652.0502793,9.5e-10
652.0571804,7.2e-10,652.0571804,0.0408,652.0571804,9.6e-10
652.0640815,7.3e-10,652.0640815,0.0409,652.0640815,9.7e-10
652.0709826,7.3e-10,652.0709826,0.041,652.0709826,9.8e-10
652.0778837,7.4e-10,652.0778837,0.0411,652.0778837,1e-09
652.0847848,7.5e-10,652.0847848,0.0412,652.0847848,1.01e-09
652.0916858,7.6e-10,652.0916858,0.0413,652.0916858,1.02e-09
652.0985869,7.7e-10,652.0985869,0.0414,652.0985869,1.03e-09
652.105488,7.7e-10,652.105488,0.0415,652.105488,1.04e-09
652.1123891,7.8e-10,652.1123891,0.0416,652.1123891,1.05e-09
652.1192902,7.9e-10,652.1192902,0.0417,652.1192902,1.06e-09
652.1261913,8e-10,652.1261913,0.0419,652.1261913,1.08e-09
652.1330923,8.1e-10,652.1330923,0.042,652.1330923,1.09e-09
652.1399934,8.1e-10,652.1399934,0.0421,652.1399934,1.1e-09
652.1468945,8.2e-10,652.1468945,0.0423,652.1468945,1.11e-09
652.1537956,8.3e-10,652.1537956,0.0424,652.1537956,1.13e-09
652.1606967,8.4e-10,652.1606967,0.0426,652.1606967,1.14e-09
652.1675978,8.5e-10,652.1675978,0.0428,652.1675978,1.15e-09
652.1744988,8.6e-10,652.1744988,0.043,652.1744988,1.17e-09
652.1813999,8.7e-10,652.1813999,0.0432,652.1813999,1.18e-09
652.188301,8.8e-10,652.188301,0.0435,652.188301,1.19e-09
652.1952021,8.9e-10,652.1952021,0.0437,652.1952021,1.21e-09
652.2021032,9e-10,652.2021032,0.044,652.2021032,1.22e-09
652.2090043,9.1e-10,652.2090043,0.0442,652.2090043,1.23e-09
652.2159054,9.2e-10,652.2159054,0.0445,652.2159054,1.25e-09
652.2228064,9.3e-10,652.2228064,0.0447,652.2228064,1.26e-09
652.2297075,9.4e-10,652.2297075,0.0449,652.2297075,1.28e-09
652.2366086,9.5e-10,652.2366086,0.0451,652.2366086,1.29e-09
652.2435097,9.6e-10,652.2435097,0.0453,652.2435097,1.31e-09
652.2504108,9.7e-10,652.2504108,0.0454,652.2504108,1.32e-09
652.2573119,9.8e-10,652.2573119,0.0455,652.2573119,1.34e-09
652.2642129,9.9e-10,652.2642129,0.0456,652.2642129,1.35e-09
652.271114,1e-09,652.271114,0.0455,652.271114,1.37e-09
652.2780151,1.01e-09,652.2780151,0.0455,652.2780151,1.38e-09
652.2849162,1.02e-09,652.2849162,0.0453,652.2849162,1.4e-09
652.2918173,1.03e-09,652.2918173,0.0452,652.2918173,1.42e-09
652.2987184,1.04e-09,652.2987184,0.0449,652.2987184,1.43e-09
652.3056195,1.05e-09,652.3056195,0.0447,652.3056195,1.45e-09
652.3125205,1.06e-09,652.3125205,0.0444,652.3125205,1.47e-09
652.3194216,1.08e-09,652.3194216,0.0441,652.3194216,1.49e-09
652.3263227,1.09e-09,652.3263227,0.0437,652.3263227,1.5e-09
652.3332238,1.1e-09,652.3332238,0.0434,652.3332238,1.52e-09
652.3401249,1.11e-09,652.3401249,0.0431,652.3401249,1.54e-09
652.347026,1.12e-09,652.347026,0.0428,652.347026,1.56e-09
652.353927,1.14e-09,652.353927,0.0426,652.353927,1.58e-09
652.3608281,1.15e-09,652.3608281,0.0424,652.3608281,1.59e-09
652.3677292,1.16e-09,652.3677292,0.0422,652.3677292,1.61e-09
652.3746303,1.17e-09,652.3746303,0.0421,652.3746303,1.63e-09
652.3815314,1.19e-09,652.3815314,0.0419,652.3815314,1.65e-09
652.3884325,1.2e-09,652.3884325,0.0419,652.3884325,1.67e-09
652.3953336,1.21e-09,652.3953336,0.0418,652.3953336,1.69e-09
652.4022346,1.23e-09,652.4022346,0.0418,652.4022346,1.71e-09
652.4091357,1.24e-09,652.4091357,0.0418,652.4091357,1.73e-09
652.4160368,1.26e-09,652.4160368,0.0418,652.4160368,1.75e-09
652.4229379,1.27e-09,652.4229379,0.0418,652.4229379,1.77e-09
652.429839,1.28e-09,652.429839,0.0419,652.429839,1.8e-09
652.4367401,1.3e-09,652.4367401,0.0419,652.4367401,1.82e-09
652.4436411,1.31e-09,652.4436411,0.0419,652.4436411,1.84e-09
652.4505422,1.33e-09,652.4505422,0.042,652.4505422,1.86e-09
652.4574433,1.34e-09,652.4574433,0.042,652.4574433,1.88e-09
652.4643444,1.36e-09,652.4643444,0.042,652.4643444,1.91e-09
652.4712455,1.37e-09,652.4712455,0.0421,652.4712455,1.93e-09
652.4781466,1.39e-09,652.4781466,0.0421,652.4781466,1.95e-09
652.4850477,1.4e-09,652.4850477,0.0422,652.4850477,1.98e-09
652.4919487,1.42e-09,652.4919487,0.0423,652.4919487,2e-09
652.4988498,1.44e-09,652.4988498,0.0424,652.4988498,2.03e-09
652.5057509,1.45e-09,652.5057509,0.0425,652.5057509,2.05e-09
652.512652,1.47e-09,652.512652,0.0426,652.512652,2.08e-09
652.5195531,1.49e-09,652.5195531,0.0428,652.5195531,2.1e-09
652.5264542,1.5e-09,652.5264542,0.0429,652.5264542,2.13e-09
652.5333552,1.52e-09,652.5333552,0.0431,652.5333552,2.16e-09
652.5402563,1.54e-09,652.5402563,0.0433,652.5402563,2.18e-09
652.5471574,1.55e-09,652.5471574,0.0435,652.5471574,2.21e-09
652.5540585,1.57e-09,652.5540585,0.0438,652.5540585,2.24e-09
652.5609596,1.59e-09,652.5609596,0.044,652.5609596,2.27e-09
652.5678607,1.61e-09,652.5678607,0.0443,652.5678607,2.29e-09
652.5747617,1.63e-09,652.5747617,0.0446,652.5747617,2.32e-09
652.5816628,1.65e-09,652.5816628,0.0449,652.5816628,2.35e-09
652.5885639,1.66e-09,652.5885639,0.0452,652.5885639,2.38e-09
652.595465,1.68e-09,652.595465,0.0454,652.595465,2.41e-09
652.6023661,1.7e-09,652.6023661,0.0457,652.6023661,2.44e-09
652.6092672,1.72e-09,652.6092672,0.0459,652.6092672,2.47e-09
652.6161683,1.74e-09,652.6161683,0.0461,652.6161683,2.5e-09
652.6230693,1.76e-09,652.6230693,0.0463,652.6230693,2.54e-09
652.6299704,1.78e-09,652.6299704,0.0464,652.6299704,2.57e-09
652.6368715,1.81e-09,652.6368715,0.0465,652.6368715,2.6e-09
652.6437726,1.83e-09,652.6437726,0.0465,652.6437726,2.63e-09
652.6506737,1.85e-09,652.6506737,0.0465,652.6506737,2.67e-09
652.6575748,1.87e-09,652.6575748,0.0464,652.6575748,2.7e-09
652.6644758,1.89e-09,652.6644758,0.0463,652.6644758,2.74e-09
652.6713769,1.91e-09,652.6713769,0.0461,652.6713769,2.77e-09
652.678278,1.94e-09,652.678278,0.0459,652.678278,2.81e-09
652.6851791,1.96e-09,652.6851791,0.0457,652.6851791,2.84e-09
652.6920802,1.98e-09,652.6920802,0.0454,652.6920802,2.88e-09
652.6989813,2.01e-09,652.6989813,0.0452,652.6989813,2.92e-09
652.7058824,2.03e-09,652.7058824,0.0449,652.7058824,2.95e-09
652.7127834,2.05e-09,652.7127834,0.0446,652.7127834,2.99e-09
652.7196845,2.08e-09,652.7196845,0.0444,652.7196845,3.03e-09
652.7265856,2.1e-09,652.7265856,0.0442,652.7265856,3.07e-09
652.7334867,2.13e-09,652.7334867,0.044,652.7334867,3.11e-09
652.7403878,2.15e-09,652.7403878,0.0438,652.7403878,3.15e-09
652.7472889,2.18e-09,652.7472889,0.0436,652.7472889,3.19e-09
652.7541899,2.21e-09,652.7541899,0.0435,652.7541899,3.24e-09
652.761091,2.23e-09,652.761091,0.0434,652.761091,3.28e-09
652.7679921,2.26e-09,652.7679921,0.0433,652.7679921,3.32e-09
652.7748932,2.29e-09,652.7748932,0.0432,652.7748932,3.36e-09
652.7817943,2.31e-09,652.7817943,0.0431,652.7817943,3.41e-09
652.7886954,2.34e-09,652.7886954,0.043,652.7886954,3.45e-09
652.7955965,2.37e-09,652.7955965,0.043,652.7955965,3.5e-09
652.8024975,2.4e-09,652.8024975,0.0429,652.8024975,3.55e-09
652.8093986,2.43e-09,652.8093986,0.0429,652.8093986,3.59e-09
652.8162997,2.46e-09,652.8162997,0.0428,652.8162997,3.64e-09
652.8232008,2.49e-09,652.8232008,0.0428,652.8232008,3.69e-09
652.8301019,2.52e-09,652.8301019,0.0428,652.8301019,3.74e-09
652.837003,2.55e-09,652.837003,0.0428,652.837003,3.79e-09
652.843904,2.58e-09,652.843904,0.0428,652.843904,3.84e-09
652.8508051,2.61e-09,652.8508051,0.0428,652.8508051,3.89e-09
652.8577062,2.64e-09,652.8577062,0.0429,652.8577062,3.94e-09
652.8646073,2.68e-09,652.8646073,0.043,652.8646073,4e-09
652.8715084,2.71e-09,652.8715084,0.0431,652.8715084,4.05e-09
652.8784095,2.74e-09,652.8784095,0.0432,652.8784095,4.11e-09
652.8853105,2.78e-09,652.8853105,0.0433,652.8853105,4.16e-09
652.8922116,2.81e-09,652.8922116,0.0435,652.8922116,4.22e-09
652.8991127,2.85e-09,652.8991127,0.0437,652.8991127,4.28e-09
652.9060138,2.88e-09,652.9060138,0.044,652.9060138,4.33e-09
652.9129149,2.92e-09,652.9129149,0.0442,652.9129149,4.39e-09
652.919816,2.95e-09,652.919816,0.0445,652.919816,4.45e-09
652.9267171,2.99e-09,652.9267171,0.0448,652.9267171,4.52e-09
652.9336181,3.03e-09,652.9336181,0.0451,652.9336181,4.58e-09
652.9405192,3.06e-09,652.9405192,0.0454,652.9405192,4.64e-09
652.9474203,3.1e-09,652.9474203,0.0457,652.9474203,4.7e-09
652.9543214,3.14e-09,652.9543214,0.046,652.9543214,4.77e-09
652.9612225,3.18e-09,652.9612225,0.0463,652.9612225,4.84e-09
652.9681236,3.22e-09,652.9681236,0.0466,652.9681236,4.9e-09
652.9750246,3.26e-09,652.9750246,0.0469,652.9750246,4.97e-09
652.9819257,3.3e-09,652.9819257,0.0471,652.9819257,5.04e-09
652.9888268,3.35e-09,652.9888268,0.0473,652.9888268,5.11e-09
652.9957279,3.39e-09,652.9957279,0.0474,652.9957279,5.18e-09
653.002629,3.43e-09,653.002629,0.0476,653.002629,5.25e-09
653.0095301,3.47e-09,653.0095301,0.0476,653.0095301,5.33e-09
653.0164312,3.52e-09,653.0164312,0.0476,653.0164312,5.4e-09
653.0233322,3.56e-09,653.0233322,0.0476,653.0233322,5.48e-09
653.0302333,3.61e-09,653.0302333,0.0475,653.0302333,5.56e-09
653.0371344,3.65e-09,653.0371344,0.0474,653.0371344,5.63e-09
653.0440355,3.7e-09,653.0440355,0.0473,653.0440355,5.71e-09
653.0509366,3.75e-09,653.0509366,0.0471,653.0509366,5.8e-09
653.0578377,3.8e-09,653.0578377,0.0469,653.0578377,5.88e-09
653.0647387,3.85e-09,653.0647387,0.0467,653.0647387,5.96e-09
653.0716398,3.9e-09,653.0716398,0.0464,653.0716398,6.05e-09
653.0785409,3.95e-09,653.0785409,0.0462,653.0785409,6.13e-09
653.085442,4e-09,653.085442,0.046,653.085442,6.22e-09
653.0923431,4.05e-09,653.0923431,0.0458,653.0923431,6.31e-09
653.0992442,4.1e-09,653.0992442,0.0456,653.0992442,6.4e-09
653.1061453,4.16e-09,653.1061453,0.0453,653.1061453,6.49e-09
653.1130463,4.21e-09,653.1130463,0.0451,653.1130463,6.59e-09
653.1199474,4.26e-09,653.1199474,0.0449,653.1199474,6.68e-09
653.1268485,4.32e-09,653.1268485,0.0448,653.1268485,6.78e-09
653.1337496,4.38e-09,653.1337496,0.0446,653.1337496,6.88e-09
653.1406507,4.43e-09,653.1406507,0.0444,653.1406507,6.98e-09
653.1475518,4.49e-09,653.1475518,0.0442,653.1475518,7.08e-09
653.1544528,4.55e-09,653.1544528,0.0441,653.1544528,7.18e-09
653.1613539,4.61e-09,653.1613539,0.0439,653.1613539,7.29e-09
653.168255,4.67e-09,653.168255,0.0438,653.168255,7.4e-09
653.1751561,4.73e-09,653.1751561,0.0437,653.1751561,7.5e-09
653.1820572,4.8e-09,653.1820572,0.0436,653.1820572,7.61e-09
653.1889583,4.86e-09,653.1889583,0.0436,653.1889583,7.73e-09
653.1958593,4.92e-09,653.1958593,0.0435,653.1958593,7.84e-09
653.2027604,4.99e-09,653.2027604,0.0435,653.2027604,7.96e-09
653.2096615,5.06e-09,653.2096615,0.0435,653.2096615,8.08e-09
653.2165626,5.12e-09,653.2165626,0.0436,653.2165626,8.2e-09
653.2234637,5.19e-09,653.2234637,0.0437,653.2234637,8.32e-09
653.2303648,5.26e-09,653.2303648,0.0438,653.2303648,8.44e-09
653.2372659,5.33e-09,653.2372659,0.0439,653.2372659,8.57e-09
653.2441669,5.41e-09,653.2441669,0.0441,653.2441669,8.7e-09
653.251068,5.48e-09,653.251068,0.0443,653.251068,8.83e-09
653.2579691,5.55e-09,653.2579691,0.0445,653.2579691,8.96e-09
653.2648702,5.63e-09,653.2648702,0.0448,653.2648702,9.1e-09
653.2717713,5.7e-09,653.2717713,0.045,653.2717713,9.23e-09
653.2786724,5.78e-09,653.2786724,0.0454,653.2786724,9.37e-09
653.2855734,5.86e-09,653.2855734,0.0457,653.2855734,9.52e-09
653.2924745,5.94e-09,653.2924745,0.046,653.2924745,9.66e-09
653.2993756,6.02e-09,653.2993756,0.0464,653.2993756,9.81e-09
653.3062767,6.1e-09,653.3062767,0.0467,653.3062767,9.96e-09
653.3131778,6.19e-09,653.3131778,0.047,653.3131778,1.011e-08
653.3200789,6.27e-09,653.3200789,0.0474,653.3200789,1.027e-08
653.32698,6.36e-09,653.32698,0.0477,653.32698,1.042e-08
653.333881,6.44e-09,653.333881,0.048,653.333881,1.059e-08
653.3407821,6.53e-09,653.3407821,0.0482,653.3407821,1.075e-08
653.3476832,6.62e-09,653.3476832,0.0485,653.3476832,1.092e-08
653.3545843,6.71e-09,653.3545843,0.0487,653.3545843,1.108e-08
653.3614854,6.81e-09,653.3614854,0.0488,653.3614854,1.126e-08
653.3683865,6.9e-09,653.3683865,0.0489,653.3683865,1.143e-08
653.3752875,7e-09,653.3752875,0.049,653.3752875,1.161e-08
653.3821886,7.1e-09,653.3821886,0.049,653.3821886,1.179e-08
653.3890897,7.19e-09,653.3890897,0.049,653.3890897,1.198e-08
653.3959908,7.29e-09,653.3959908,0.0489,653.3959908,1.217e-08
653.4028919,7.4e-09,653.4028919,0.0488,653.4028919,1.236e-08
653.409793,7.5e-09,653.409793,0.0486,653.409793,1.255e-08
653.4166941,7.61e-09,653.4166941,0.0484,653.4166941,1.275e-08
653.4235951,7.71e-09,653.4235951,0.0482,653.4235951,1.295e-08
653.4304962,7.82e-09,653.4304962,0.048,653.4304962,1.316e-08
653.4373973,7.93e-09,653.4373973,0.0478,653.4373973,1.337e-08
653.4442984,8.04e-09,653.4442984,0.0475,653.4442984,1.358e-08
653.4511995,8.16e-09,653.4511995,0.0472,653.4511995,1.38e-08
653.4581006,8.27e-09,653.4581006,0.047,653.4581006,1.402e-08
653.4650016,8.39e-09,653.4650016,0.0467,653.4650016,1.424e-08
653.4719027,8.51e-09,653.4719027,0.0464,653.4719027,1.447e-08
653.4788038,8.63e-09,653.4788038,0.0461,653.4788038,1.471e-08
653.4857049,8.76e-09,653.4857049,0.0459,653.4857049,1.494e-08
653.492606,8.88e-09,653.492606,0.0456,653.492606,1.519e-08
653.4995071,9.01e-09,653.4995071,0.0454,653.4995071,1.543e-08
653.5064081,9.14e-09,653.5064081,0.0451,653.5064081,1.568e-08
653.5133092,9.27e-09,653.5133092,0.0449,653.5133092,1.594e-08
653.5202103,9.4e-09,653.5202103,0.0447,653.5202103,1.62e-08
653.5271114,9.54e-09,653.5271114,0.0446,653.5271114,1.646e-08
653.5340125,9.68e-09,653.5340125,0.0445,653.5340125,1.673e-08
653.5409136,9.82e-09,653.5409136,0.0444,653.5409136,1.701e-08
653.5478147,9.96e-09,653.5478147,0.0443,653.5478147,1.729e-08
653.5547157,1.01e-08,653.5547157,0.0443,653.5547157,1.758e-08
653.5616168,1.03e-08,653.5616168,0.0443,653.5616168,1.787e-08
653.5685179,1.04e-08,653.5685179,0.0444,653.5685179,1.816e-08
653.575419,1.06e-08,653.575419,0.0445,653.575419,1.847e-08
653.5823201,1.07e-08,653.5823201,0.0446,653.5823201,1.877e-08
653.5892212,1.09e-08,653.5892212,0.0448,653.5892212,1.909e-08
653.5961222,1.1e-08,653.5961222,0.045,653.5961222,1.941e-08
653.6030233,1.12e-08,653.6030233,0.0452,653.6030233,1.973e-08
653.6099244,1.14e-08,653.6099244,0.0455,653.6099244,2.007e-08
653.6168255,1.15e-08,653.6168255,0.0458,653.6168255,2.04e-08
653.6237266,1.17e-08,653.6237266,0.0461,653.6237266,2.075e-08
653.6306277,1.19e-08,653.6306277,0.0465,653.6306277,2.11e-08
653.6375288,1.21e-08,653.6375288,0.0468,653.6375288,2.146e-08
653.6444298,1.22e-08,653.6444298,0.0472,653.6444298,2.182e-08
653.6513309,1.24e-08,653.6513309,0.0476,653.6513309,2.22e-08
653.658232,1.26e-08,653.658232,0.048,653.658232,2.258e-08
653.6651331,1.28e-08,653.6651331,0.0483,653.6651331,2.296e-08
653.6720342,1.3e-08,653.6720342,0.0487,653.6720342,2.336e-08
653.6789353,1.32e-08,653.6789353,0.049,653.6789353,2.376e-08
653.6858363,1.34e-08,653.6858363,0.0494,653.6858363,2.417e-08
653.6927374,1.36e-08,653.6927374,0.0496,653.6927374,2.459e-08
653.6996385,1.38e-08,653.6996385,0.0499,653.6996385,2.502e-08
653.7065396,1.4e-08,653.7065396,0.0501,653.7065396,2.545e-08
653.7134407,1.42e-08,653.7134407,0.0503,653.7134407,2.589e-08
653.7203418,1.44e-08,653.7203418,0.0504,653.7203418,2.635e-08
653.7272429,1.46e-08,653.7272429,0.0505,653.7272429,2.681e-08
653.7341439,1.49e-08,653.7341439,0.0505,653.7341439,2.728e-08
653.741045,1.51e-08,653.741045,0.0505,653.741045,2.776e-08
653.7479461,1.53e-08,653.7479461,0.0505,653.7479461,2.825e-08
653.7548472,1.56e-08,653.7548472,0.0503,653.7548472,2.875e-08
653.7617483,1.58e-08,653.7617483,0.0502,653.7617483,2.926e-08
653.7686494,1.6e-08,653.7686494,0.05,653.7686494,2.978e-08
653.7755504,1.63e-08,653.7755504,0.0497,653.7755504,3.031e-08
653.7824515,1.65e-08,653.7824515,0.0494,653.7824515,3.085e-08
653.7893526,1.68e-08,653.7893526,0.0491,653.7893526,3.14e-08
653.7962537,1.71e-08,653.7962537,0.0488,653.7962537,3.197e-08
653.8031548,1.73e-08,653.8031548,0.0484,653.8031548,3.254e-08
653.8100559,1.76e-08,653.8100559,0.0481,653.8100559,3.313e-08
653.816957,1.79e-08,653.816957,0.0477,653.816957,3.373e-08
653.823858,1.82e-08,653.823858,0.0474,653.823858,3.434e-08
653.8307591,1.84e-08,653.8307591,0.047,653.8307591,3.496e-08
653.8376602,1.87e-08,653.8376602,0.0467,653.8376602,3.56e-08
653.8445613,1.9e-08,653.8445613,0.0464,653.8445613,3.625e-08
653.8514624,1.93e-08,653.8514624,0.0461,653.8514624,3.691e-08
653.8583635,1.96e-08,653.8583635,0.0459,653.8583635,3.759e-08
653.8652645,1.99e-08,653.8652645,0.0457,653.8652645,3.828e-08
653.8721656,2.03e-08,653.8721656,0.0455,653.8721656,3.899e-08
653.8790667,2.06e-08,653.8790667,0.0454,653.8790667,3.971e-08
653.8859678,2.09e-08,653.8859678,0.0453,653.8859678,4.044e-08
653.8928689,2.13e-08,653.8928689,0.0452,653.8928689,4.12e-08
653.89977,2.16e-08,653.89977,0.0452,653.89977,4.196e-08
653.906671,2.19e-08,653.906671,0.0453,653.906671,4.275e-08
653.9135721,2.23e-08,653.9135721,0.0454,653.9135721,4.355e-08
653.9204732,2.27e-08,653.9204732,0.0455,653.9204732,4.437e-08
653.9273743,2.3e-08,653.9273743,0.0457,653.9273743,4.52e-08
653.9342754,2.34e-08,653.9342754,0.0459,653.9342754,4.605e-08
653.9411765,2.38e-08,653.9411765,0.0462,653.9411765,4.693e-08
653.9480776,2.42e-08,653.9480776,0.0465,653.9480776,4.782e-08
653.9549786,2.46e-08,653.9549786,0.0468,653.9549786,4.873e-08
653.9618797,2.5e-08,653.9618797,0.0471,653.9618797,4.966e-08
653.9687808,2.54e-08,653.9687808,0.0475,653.9687808,5.06e-08
653.9756819,2.58e-08,653.9756819,0.0479,653.9756819,5.158e-08
653.982583,2.62e-08,653.982583,0.0483,653.982583,5.257e-08
653.9894841,2.66e-08,653.9894841,0.0487,653.9894841,5.358e-08
653.9963851,2.71e-08,653.9963851,0.0491,653.9963851,5.462e-08
654.0032862,2.75e-08,654.0032862,0.0495,654.0032862,5.567e-08
654.0101873,2.8e-08,654.0101873,0.0499,654.0101873,5.676e-08
654.0170884,2.84e-08,654.0170884,0.0503,654.0170884,5.786e-08
654.0239895,2.89e-08,654.0239895,0.0507,654.0239895,5.899e-08
654.0308906,2.94e-08,654.0308906,0.051,654.0308906,6.015e-08
654.0377917,2.99e-08,654.0377917,0.0513,654.0377917,6.133e-08
654.0446927,3.04e-08,654.0446927,0.0516,654.0446927,6.254e-08
654.0515938,3.09e-08,654.0515938,0.0518,654.0515938,6.377e-08
654.0584949,3.14e-08,654.0584949,0.052,654.0584949,6.504e-08
654.065396,3.19e-08,654.065396,0.0521,654.065396,6.633e-08
654.0722971,3.25e-08,654.0722971,0.0522,654.0722971,6.765e-08
654.0791982,3.3e-08,654.0791982,0.0522,654.0791982,6.9e-08
654.0860992,3.36e-08,654.0860992,0.0521,654.0860992,7.038e-08
654.0930003,3.42e-08,654.0930003,0.052,654.0930003,7.179e-08
654.0999014,3.47e-08,654.0999014,0.0518,654.0999014,7.324e-08
654.1068025,3.53e-08,654.1068025,0.0515,654.1068025,7.472e-08
654.1137036,3.59e-08,654.1137036,0.0513,654.1137036,7.623e-08
654.1206047,3.66e-08,654.1206047,0.0509,654.1206047,7.778e-08
654.1275058,3.72e-08,654.1275058,0.0505,654.1275058,7.936e-08
654.1344068,3.78e-08,654.1344068,0.0501,654.1344068,8.098e-08
654.1413079,3.85e-08,654.1413079,0.0497,654.1413079,8.264e-08
654.148209,3.91e-08,654.148209,0.0493,654.148209,8.434e-08
654.1551101,3.98e-08,654.1551101,0.0489,654.1551101,8.607e-08
654.1620112,4.05e-08,654.1620112,0.0485,654.1620112,8.785e-08
654.1689123,4.12e-08,654.1689123,0.0481,654.1689123,8.967e-08
654.1758133,4.19e-08,654.1758133,0.0477,654.1758133,9.153e-08
654.1827144,4.27e-08,654.1827144,0.0474,654.1827144,9.344e-08
654.1896155,4.34e-08,654.1896155,0.0471,654.1896155,9.539e-08
654.1965166,4.42e-08,654.1965166,0.0469,654.1965166,9.739e-08
654.2034177,4.5e-08,654.2034177,0.0467,654.2034177,9.944e-08
654.2103188,4.58e-08,654.2103188,0.0465,654.2103188,1.0153e-07
654.2172198,4.66e-08,654.2172198,0.0464,654.2172198,1.0368e-07
654.2241209,4.74e-08,654.2241209,0.0463,654.2241209,1.0588e-07
654.231022,4.82e-08,654.231022,0.0463,654.231022,1.0813e-07
654.2379231,4.91e-08,654.2379231,0.0464,654.2379231,1.1043e-07
654.2448242,5e-08,654.2448242,0.0465,654.2448242,1.128e-07
654.2517253,5.09e-08,654.2517253,0.0466,654.2517253,1.1521e-07
654.2586264,5.18e-08,654.2586264,0.0468,654.2586264,1.1769e-07
654.2655274,5.27e-08,654.2655274,0.0471,654.2655274,1.2023e-07
654.2724285,5.36e-08,654.2724285,0.0473,654.2724285,1.2284e-07
654.2793296,5.46e-08,654.2793296,0.0477,654.2793296,1.255e-07
654.2862307,5.56e-08,654.2862307,0.048,654.2862307,1.2823e-07
654.2931318,5.66e-08,654.2931318,0.0484,654.2931318,1.3103e-07
654.3000329,5.76e-08,654.3000329,0.0488,654.3000329,1.3391e-07
654.3069339,5.87e-08,654.3069339,0.0492,654.3069339,1.3685e-07
654.313835,5.98e-08,654.313835,0.0496,654.313835,1.3986e-07
654.3207361,6.08e-08,654.3207361,0.0501,654.3207361,1.4296e-07
654.3276372,6.2e-08,654.3276372,0.0505,654.3276372,1.4613e-07
654.3345383,6.31e-08,654.3345383,0.051,654.3345383,1.4938e-07
654.3414394,6.43e-08,654.3414394,0.0514,654.3414394,1.5271e-07
654.3483405,6.55e-08,654.3483405,0.0518,654.3483405,1.5613e-07
654.3552415,6.67e-08,654.3552415,0.0522,654.3552415,1.5963e-07
654.3621426,6.79e-08,654.3621426,0.0526,654.3621426,1.6323e-07
654.3690437,6.92e-08,654.3690437,0.0529,654.3690437,1.6692e-07
654.3759448,7.04e-08,654.3759448,0.0532,654.3759448,1.707e-07
654.3828459,7.18e-08,654.3828459,0.0534,654.3828459,1.7458e-07
654.389747,7.31e-08,654.389747,0.0536,654.389747,1.7856e-07
654.396648,7.45e-08,654.396648,0.0537,654.396648,1.8265e-07
654.4035491,7.59e-08,654.4035491,0.0538,654.4035491,1.8684e-07
654.4104502,7.73e-08,654.4104502,0.0537,654.4104502,1.9114e-07
654.4173513,7.88e-08,654.4173513,0.0536,654.4173513,1.9556e-07
654.4242524,8.03e-08,654.4242524,0.0535,654.4242524,2.0009e-07
