lambdacoll,Tcoll,lambda22deg,T22deg,lambda3deg,T3deg
659.5793625,0.999,659.5793625,0.774,659.5793625,0.998849557
659.5862636,0.999,659.5862636,0.773,659.5862636,0.998824985
659.5931646,0.999,659.5931646,0.771,659.5931646,0.998800167
659.6000657,0.999,659.6000657,0.77,659.6000657,0.998775142
659.6069668,0.999,659.6069668,0.768,659.6069668,0.998749948
659.6138679,0.999,659.6138679,0.767,659.6138679,0.998724625
659.620769,0.999,659.620769,0.765,659.620769,0.998699215
659.6276701,0.999,659.6276701,0.764,659.6276701,0.998673759
659.6345711,0.999,659.6345711,0.762,659.6345711,0.9986483
659.6414722,0.999,659.6414722,0.761,659.6414722,0.998622879
659.6483733,0.999,659.6483733,0.76,659.6483733,0.99859754
659.6552744,0.999,659.6552744,0.758,659.6552744,0.998572327
659.6621755,0.999,659.6621755,0.757,659.6621755,0.998547282
659.6690766,0.999,659.6690766,0.755,659.6690766,0.99852245
659.6759777,0.999,659.6759777,0.754,659.6759777,0.998497873
659.6828787,0.999,659.6828787,0.752,659.6828787,0.998473596
659.6897798,0.999,659.6897798,0.751,659.6897798,0.998449661
659.6966809,0.998,659.6966809,0.749,659.6966809,0.998426112
659.703582,0.998,659.703582,0.748,659.703582,0.998402991
659.7104831,0.998,659.7104831,0.746,659.7104831,0.998380339
659.7173842,0.998,659.7173842,0.745,659.7173842,0.998358199
659.7242852,0.998,659.7242852,0.743,659.7242852,0.99833661
659.7311863,0.998,659.7311863,0.742,659.7311863,0.998315612
659.7380874,0.998,659.7380874,0.74,659.7380874,0.998295245
659.7449885,0.998,659.7449885,0.739,659.7449885,0.998275546
659.7518896,0.998,659.7518896,0.737,659.7518896,0.998256551
659.7587907,0.998,659.7587907,0.736,659.7587907,0.998238297
659.7656918,0.998,659.7656918,0.734,659.7656918,0.998220816
659.7725928,0.998,659.7725928,0.733,659.7725928,0.998204143
659.7794939,0.998,659.7794939,0.731,659.7794939,0.998188308
659.786395,0.998,659.786395,0.73,659.786395,0.998173342
659.7932961,0.998,659.7932961,0.728,659.7932961,0.998159272
659.8001972,0.998,659.8001972,0.727,659.8001972,0.998146125
659.8070983,0.998,659.8070983,0.725,659.8070983,0.998133927
659.8139993,0.998,659.8139993,0.724,659.8139993,0.9981227
659.8209004,0.998,659.8209004,0.722,659.8209004,0.998112465
659.8278015,0.998,659.8278015,0.721,659.8278015,0.998103242
659.8347026,0.998,659.8347026,0.719,659.8347026,0.998095049
659.8416037,0.998,659.8416037,0.718,659.8416037,0.998087901
659.8485048,0.998,659.8485048,0.716,659.8485048,0.998081812
659.8554058,0.998,659.8554058,0.714,659.8554058,0.998076793
659.8623069,0.998,659.8623069,0.713,659.8623069,0.998072853
659.869208,0.998,659.869208,0.711,659.869208,0.998070001
659.8761091,0.998,659.8761091,0.71,659.8761091,0.99806824
659.8830102,0.998,659.8830102,0.708,659.8830102,0.998067575
659.8899113,0.998,659.8899113,0.707,659.8899113,0.998068007
659.8968124,0.998,659.8968124,0.705,659.8968124,0.998069534
659.9037134,0.998,659.9037134,0.704,659.9037134,0.998072154
659.9106145,0.998,659.9106145,0.702,659.9106145,0.99807586
659.9175156,0.998,659.9175156,0.7,659.9175156,0.998080646
659.9244167,0.998,659.9244167,0.699,659.9244167,0.998086503
659.9313178,0.998,659.9313178,0.697,659.9313178,0.998093418
659.9382189,0.998,659.9382189,0.696,659.9382189,0.998101379
659.9451199,0.998,659.9451199,0.694,659.9451199,0.998110369
659.952021,0.998,659.952021,0.692,659.952021,0.998120372
659.9589221,0.998,659.9589221,0.691,659.9589221,0.998131367
659.9658232,0.998,659.9658232,0.689,659.9658232,0.998143335
659.9727243,0.998,659.9727243,0.688,659.9727243,0.998156251
659.9796254,0.998,659.9796254,0.686,659.9796254,0.998170091
659.9865265,0.998,659.9865265,0.684,659.9865265,0.998184829
659.9934275,0.998,659.9934275,0.683,659.9934275,0.998200409
660.0003286,0.998,660.0003286,0.681,660.0003286,0.998216774
660.0072297,0.998,660.0072297,0.68,660.0072297,0.99823394
660.0141308,0.998,660.0141308,0.678,660.0141308,0.998251874
660.0210319,0.998,660.0210319,0.676,660.0210319,0.998270543
660.027933,0.998,660.027933,0.675,660.027933,0.998289913
660.034834,0.998,660.034834,0.673,660.034834,0.998309947
660.0417351,0.998,660.0417351,0.671,660.0417351,0.998330608
660.0486362,0.998,660.0486362,0.67,660.0486362,0.998351859
660.0555373,0.998,660.0555373,0.668,660.0555373,0.998373661
660.0624384,0.998,660.0624384,0.667,660.0624384,0.998395975
660.0693395,0.998,660.0693395,0.665,660.0693395,0.998418759
660.0762406,0.998,660.0762406,0.663,660.0762406,0.998441972
660.0831416,0.998,660.0831416,0.662,660.0831416,0.998465574
660.0900427,0.998,660.0900427,0.66,660.0900427,0.998489523
660.0969438,0.998,660.0969438,0.658,660.0969438,0.998513775
660.1038449,0.998,660.1038449,0.657,660.1038449,0.998538289
660.110746,0.998,660.110746,0.655,660.110746,0.998563022
660.1176471,0.999,660.1176471,0.653,660.1176471,0.998587931
660.1245481,0.999,660.1245481,0.651,660.1245481,0.998612973
660.1314492,0.999,660.1314492,0.65,660.1314492,0.998638098
660.1383503,0.999,660.1383503,0.648,660.1383503,0.998663271
660.1452514,0.999,660.1452514,0.646,660.1452514,0.99868845
660.1521525,0.999,660.1521525,0.645,660.1521525,0.998713594
660.1590536,0.999,660.1590536,0.643,660.1590536,0.998738661
660.1659547,0.999,660.1659547,0.641,660.1659547,0.998763613
660.1728557,0.999,660.1728557,0.639,660.1728557,0.998788407
660.1797568,0.999,660.1797568,0.638,660.1797568,0.998813007
660.1866579,0.999,660.1866579,0.636,660.1866579,0.998837372
660.193559,0.999,660.193559,0.634,660.193559,0.998861467
660.2004601,0.999,660.2004601,0.633,660.2004601,0.998885254
660.2073612,0.999,660.2073612,0.631,660.2073612,0.998908699
660.2142622,0.999,660.2142622,0.629,660.2142622,0.998931766
660.2211633,0.999,660.2211633,0.627,660.2211633,0.998954423
660.2280644,0.999,660.2280644,0.626,660.2280644,0.998976638
660.2349655,0.999,660.2349655,0.624,660.2349655,0.998998378
660.2418666,0.999,660.2418666,0.622,660.2418666,0.999019616
660.2487677,0.999,660.2487677,0.62,660.2487677,0.999040322
660.2556687,0.999,660.2556687,0.618,660.2556687,0.999060468
660.2625698,0.999,660.2625698,0.617,660.2625698,0.99908003
660.2694709,0.999,660.2694709,0.615,660.2694709,0.999098981
660.276372,0.999,660.276372,0.613,660.276372,0.999117298
660.2832731,0.999,660.2832731,0.611,660.2832731,0.999134959
660.2901742,0.999,660.2901742,0.609,660.2901742,0.999151941
660.2970753,0.999,660.2970753,0.608,660.2970753,0.999168224
660.3039763,0.999,660.3039763,0.606,660.3039763,0.999183789
660.3108774,0.999,660.3108774,0.604,660.3108774,0.999198617
660.3177785,0.999,660.3177785,0.602,660.3177785,0.99921269
660.3246796,0.999,660.3246796,0.6,660.3246796,0.99922599
660.3315807,0.999,660.3315807,0.598,660.3315807,0.999238501
660.3384818,0.999,660.3384818,0.596,660.3384818,0.999250206
660.3453828,0.999,660.3453828,0.595,660.3453828,0.999261089
660.3522839,0.999,660.3522839,0.593,660.3522839,0.999271134
660.359185,0.999,660.359185,0.591,660.359185,0.999280324
660.3660861,0.999,660.3660861,0.589,660.3660861,0.999288642
660.3729872,0.999,660.3729872,0.587,660.3729872,0.99929607
660.3798883,0.999,660.3798883,0.585,660.3798883,0.999302591
660.3867894,0.999,660.3867894,0.583,660.3867894,0.999308185
660.3936904,0.999,660.3936904,0.581,660.3936904,0.99931283
660.4005915,0.999,660.4005915,0.579,660.4005915,0.999316504
660.4074926,0.999,660.4074926,0.577,660.4074926,0.999319182
660.4143937,0.999,660.4143937,0.576,660.4143937,0.999320836
660.4212948,0.999,660.4212948,0.574,660.4212948,0.999321435
660.4281959,0.999,660.4281959,0.572,660.4281959,0.999320946
660.4350969,0.999,660.4350969,0.57,660.4350969,0.99931933
660.441998,0.999,660.441998,0.568,660.441998,0.999316547
660.4488991,0.999,660.4488991,0.566,660.4488991,0.999312549
660.4558002,0.999,660.4558002,0.564,660.4558002,0.999307284
660.4627013,0.999,660.4627013,0.562,660.4627013,0.999300695
660.4696024,0.999,660.4696024,0.56,660.4696024,0.999292717
660.4765035,0.999,660.4765035,0.558,660.4765035,0.999283279
660.4834045,0.999,660.4834045,0.556,660.4834045,0.999272302
660.4903056,0.999,660.4903056,0.554,660.4903056,0.999259699
660.4972067,0.999,660.4972067,0.552,660.4972067,0.999245372
660.5041078,0.999,660.5041078,0.55,660.5041078,0.999229216
660.5110089,0.999,660.5110089,0.548,660.5110089,0.999211113
660.51791,0.999,660.51791,0.546,660.51791,0.999190935
660.524811,0.999,660.524811,0.543,660.524811,0.999168541
660.5317121,0.999,660.5317121,0.541,660.5317121,0.999143777
660.5386132,0.999,660.5386132,0.539,660.5386132,0.999116476
660.5455143,0.999,660.5455143,0.537,660.5455143,0.999086453
660.5524154,0.999,660.5524154,0.535,660.5524154,0.99905351
660.5593165,0.999,660.5593165,0.533,660.5593165,0.99901743
660.5662175,0.999,660.5662175,0.531,660.5662175,0.998977978
660.5731186,0.999,660.5731186,0.529,660.5731186,0.9989349
660.5800197,0.999,660.5800197,0.527,660.5800197,0.998887922
660.5869208,0.999,660.5869208,0.524,660.5869208,0.998836748
660.5938219,0.999,660.5938219,0.522,660.5938219,0.998781058
660.600723,0.999,660.600723,0.52,660.600723,0.998720508
660.6076241,0.999,660.6076241,0.518,660.6076241,0.998654731
660.6145251,0.999,660.6145251,0.516,660.6145251,0.998583329
660.6214262,0.999,660.6214262,0.514,660.6214262,0.998505878
660.6283273,0.999,660.6283273,0.511,660.6283273,0.998421924
660.6352284,0.999,660.6352284,0.509,660.6352284,0.998330982
660.6421295,0.999,660.6421295,0.507,660.6421295,0.998232533
660.6490306,0.998,660.6490306,0.505,660.6490306,0.998126023
660.6559316,0.998,660.6559316,0.502,660.6559316,0.998010866
660.6628327,0.998,660.6628327,0.5,660.6628327,0.997886432
660.6697338,0.998,660.6697338,0.498,660.6697338,0.997752058
660.6766349,0.998,660.6766349,0.495,660.6766349,0.997607034
660.683536,0.998,660.683536,0.493,660.683536,0.997450612
660.6904371,0.998,660.6904371,0.491,660.6904371,0.997281996
660.6973382,0.998,660.6973382,0.488,660.6973382,0.997100346
660.7042392,0.997,660.7042392,0.486,660.7042392,0.99690477
660.7111403,0.997,660.7111403,0.484,660.7111403,0.99669433
660.7180414,0.997,660.7180414,0.481,660.7180414,0.996468033
660.7249425,0.997,660.7249425,0.479,660.7249425,0.996224832
660.7318436,0.997,660.7318436,0.477,660.7318436,0.995963625
660.7387447,0.996,660.7387447,0.474,660.7387447,0.995683253
660.7456457,0.996,660.7456457,0.472,660.7456457,0.995382494
660.7525468,0.996,660.7525468,0.469,660.7525468,0.995060067
660.7594479,0.996,660.7594479,0.467,660.7594479,0.994714626
660.766349,0.995,660.766349,0.464,660.766349,0.994344759
660.7732501,0.995,660.7732501,0.462,660.7732501,0.993948987
660.7801512,0.995,660.7801512,0.459,660.7801512,0.993525761
660.7870523,0.994,660.7870523,0.457,660.7870523,0.993073462
660.7939533,0.994,660.7939533,0.454,660.7939533,0.992590397
660.8008544,0.994,660.8008544,0.452,660.8008544,0.992074798
660.8077555,0.993,660.8077555,0.449,660.8077555,0.991524821
660.8146566,0.993,660.8146566,0.446,660.8146566,0.990938545
660.8215577,0.992,660.8215577,0.444,660.8215577,0.990313968
660.8284588,0.992,660.8284588,0.441,660.8284588,0.989649008
660.8353598,0.991,660.8353598,0.438,660.8353598,0.988941503
660.8422609,0.99,660.8422609,0.436,660.8422609,0.988189204
660.849162,0.99,660.849162,0.433,660.849162,0.987389782
660.8560631,0.989,660.8560631,0.43,660.8560631,0.986540823
660.8629642,0.988,660.8629642,0.427,660.8629642,0.985639826
660.8698653,0.987,660.8698653,0.425,660.8698653,0.984684207
660.8767663,0.987,660.8767663,0.422,660.8767663,0.983671296
660.8836674,0.986,660.8836674,0.419,660.8836674,0.982598336
660.8905685,0.985,660.8905685,0.416,660.8905685,0.98146249
660.8974696,0.984,660.8974696,0.413,660.8974696,0.980260832
660.9043707,0.983,660.9043707,0.41,660.9043707,0.978990359
660.9112718,0.982,660.9112718,0.408,660.9112718,0.977647982
660.9181729,0.98,660.9181729,0.405,660.9181729,0.976230536
660.9250739,0.979,660.9250739,0.402,660.9250739,0.974734779
660.931975,0.978,660.931975,0.399,660.931975,0.973157395
660.9388761,0.976,660.9388761,0.396,660.9388761,0.971494998
660.9457772,0.975,660.9457772,0.393,660.9457772,0.969744133
660.9526783,0.973,660.9526783,0.39,660.9526783,0.967901284
660.9595794,0.972,660.9595794,0.387,660.9595794,0.965962878
660.9664804,0.97,660.9664804,0.383,660.9664804,0.963925289
660.9733815,0.968,660.9733815,0.38,660.9733815,0.961784845
660.9802826,0.966,660.9802826,0.377,660.9802826,0.959537832
660.9871837,0.964,660.9871837,0.374,660.9871837,0.957180507
660.9940848,0.962,660.9940848,0.371,660.9940848,0.954709099
661.0009859,0.96,661.0009859,0.368,661.0009859,0.952119825
661.007887,0.957,661.007887,0.364,661.007887,0.949408891
661.014788,0.955,661.014788,0.361,661.014788,0.946572508
661.0216891,0.952,661.0216891,0.358,661.0216891,0.9436069
661.0285902,0.949,661.0285902,0.354,661.0285902,0.940508316
661.0354913,0.947,661.0354913,0.351,661.0354913,0.937273043
661.0423924,0.944,661.0423924,0.348,661.0423924,0.933897416
661.0492935,0.941,661.0492935,0.344,661.0492935,0.930377831
661.0561945,0.937,661.0561945,0.341,661.0561945,0.926710765
661.0630956,0.934,661.0630956,0.338,661.0630956,0.92289278
661.0699967,0.93,661.0699967,0.334,661.0699967,0.91892055
661.0768978,0.927,661.0768978,0.331,661.0768978,0.914790864
661.0837989,0.923,661.0837989,0.327,661.0837989,0.910500653
661.0907,0.919,661.0907,0.324,661.0907,0.906046999
661.0976011,0.915,661.0976011,0.32,661.0976011,0.901427154
661.1045021,0.91,661.1045021,0.316,661.1045021,0.896638558
661.1114032,0.906,661.1114032,0.313,661.1114032,0.891678853
661.1183043,0.901,661.1183043,0.309,661.1183043,0.886545902
661.1252054,0.897,661.1252054,0.305,661.1252054,0.881237806
661.1321065,0.892,661.1321065,0.302,661.1321065,0.875752921
661.1390076,0.886,661.1390076,0.298,661.1390076,0.87008987
661.1459086,0.881,661.1459086,0.294,661.1459086,0.864247566
661.1528097,0.876,661.1528097,0.291,661.1528097,0.858225223
661.1597108,0.87,661.1597108,0.287,661.1597108,0.852022372
661.1666119,0.864,661.1666119,0.283,661.1666119,0.845638872
661.173513,0.858,661.173513,0.28,661.173513,0.839074929
661.1804141,0.852,661.1804141,0.276,661.1804141,0.832331104
661.1873151,0.845,661.1873151,0.272,661.1873151,0.825408323
661.1942162,0.839,661.1942162,0.268,661.1942162,0.818307887
661.2011173,0.832,661.2011173,0.264,661.2011173,0.811031484
661.2080184,0.825,661.2080184,0.261,661.2080184,0.803581188
661.2149195,0.818,661.2149195,0.257,661.2149195,0.79595947
661.2218206,0.811,661.2218206,0.253,661.2218206,0.788169198
661.2287217,0.803,661.2287217,0.249,661.2287217,0.780213638
661.2356227,0.796,661.2356227,0.245,661.2356227,0.772096452
661.2425238,0.788,661.2425238,0.241,661.2425238,0.763821699
661.2494249,0.78,661.2494249,0.238,661.2494249,0.755393827
661.256326,0.772,661.256326,0.234,661.256326,0.746817665
661.2632271,0.763,661.2632271,0.23,661.2632271,0.738098415
661.2701282,0.755,661.2701282,0.226,661.2701282,0.729241643
661.2770292,0.746,661.2770292,0.222,661.2770292,0.720253261
661.2839303,0.737,661.2839303,0.219,661.2839303,0.711139518
661.2908314,0.728,661.2908314,0.215,661.2908314,0.701906977
661.2977325,0.719,661.2977325,0.211,661.2977325,0.692562499
661.3046336,0.71,661.3046336,0.207,661.3046336,0.683113222
661.3115347,0.701,661.3115347,0.204,661.3115347,0.673566539
661.3184358,0.692,661.3184358,0.2,661.3184358,0.663930074
661.3253368,0.682,661.3253368,0.196,661.3253368,0.654211658
661.3322379,0.673,661.3322379,0.193,661.3322379,0.644419301
661.339139,0.663,661.339139,0.189,661.339139,0.634561167
661.3460401,0.653,661.3460401,0.185,661.3460401,0.624645547
661.3529412,0.643,661.3529412,0.182,661.3529412,0.614680829
661.3598423,0.633,661.3598423,0.178,661.3598423,0.60467547
661.3667433,0.623,661.3667433,0.175,661.3667433,0.594637968
661.3736444,0.613,661.3736444,0.171,661.3736444,0.584576833
661.3805455,0.603,661.3805455,0.168,661.3805455,0.574500559
661.3874466,0.593,661.3874466,0.164,661.3874466,0.564417597
661.3943477,0.583,661.3943477,0.161,661.3943477,0.554336326
661.4012488,0.573,661.4012488,0.157,661.4012488,0.544265028
661.4081499,0.563,661.4081499,0.154,661.4081499,0.534211864
661.4150509,0.553,661.4150509,0.151,661.4150509,0.524184845
661.421952,0.543,661.421952,0.147,661.421952,0.514191814
661.4288531,0.533,661.4288531,0.144,661.4288531,0.504240424
661.4357542,0.523,661.4357542,0.141,661.4357542,0.494338113
661.4426553,0.513,661.4426553,0.138,661.4426553,0.484492094
661.4495564,0.503,661.4495564,0.135,661.4495564,0.474709329
661.4564574,0.493,661.4564574,0.132,661.4564574,0.46499652
661.4633585,0.483,661.4633585,0.129,661.4633585,0.455360093
661.4702596,0.473,661.4702596,0.126,661.4702596,0.445806189
661.4771607,0.463,661.4771607,0.123,661.4771607,0.436340649
661.4840618,0.454,661.4840618,0.12,661.4840618,0.42696901
661.4909629,0.444,661.4909629,0.117,661.4909629,0.4176965
661.497864,0.435,661.497864,0.115,661.497864,0.408528027
661.504765,0.425,661.504765,0.112,661.504765,0.399468181
661.5116661,0.416,661.5116661,0.109,661.5116661,0.390521233
661.5185672,0.407,661.5185672,0.107,661.5185672,0.381691128
661.5254683,0.398,661.5254683,0.104,661.5254683,0.372981495
661.5323694,0.389,661.5323694,0.102,661.5323694,0.364395645
661.5392705,0.38,661.5392705,0.0991,661.5392705,0.355936574
661.5461715,0.371,661.5461715,0.0967,661.5461715,0.347606971
661.5530726,0.363,661.5530726,0.0943,661.5530726,0.339409222
661.5599737,0.354,661.5599737,0.092,661.5599737,0.331345417
661.5668748,0.346,661.5668748,0.0897,661.5668748,0.323417358
661.5737759,0.338,661.5737759,0.0875,661.5737759,0.31562657
661.580677,0.33,661.580677,0.0853,661.580677,0.307974305
661.587578,0.322,661.587578,0.0832,661.587578,0.300461557
661.5944791,0.314,661.5944791,0.0811,661.5944791,0.29308907
661.6013802,0.307,661.6013802,0.079,661.6013802,0.285857346
661.6082813,0.299,661.6082813,0.077,661.6082813,0.278766661
661.6151824,0.292,661.6151824,0.0751,661.6151824,0.271817073
661.6220835,0.284,661.6220835,0.0732,661.6220835,0.265008434
661.6289846,0.277,661.6289846,0.0713,661.6289846,0.258340399
661.6358856,0.27,661.6358856,0.0695,661.6358856,0.251812441
661.6427867,0.264,661.6427867,0.0677,661.6427867,0.245423862
661.6496878,0.257,661.6496878,0.066,661.6496878,0.2391738
661.6565889,0.251,661.6565889,0.0643,661.6565889,0.233061243
661.66349,0.244,661.66349,0.0627,661.66349,0.227085041
661.6703911,0.238,661.6703911,0.0611,661.6703911,0.221243915
661.6772921,0.232,661.6772921,0.0595,661.6772921,0.215536464
661.6841932,0.226,661.6841932,0.058,661.6841932,0.209961183
661.6910943,0.22,661.6910943,0.0565,661.6910943,0.204516464
661.6979954,0.214,661.6979954,0.055,661.6979954,0.199200612
661.7048965,0.209,661.7048965,0.0536,661.7048965,0.194011849
661.7117976,0.203,661.7117976,0.0522,661.7117976,0.188948325
661.7186987,0.198,661.7186987,0.0509,661.7186987,0.184008128
661.7255997,0.193,661.7255997,0.0496,661.7255997,0.179189287
661.7325008,0.188,661.7325008,0.0483,661.7325008,0.174489784
661.7394019,0.183,661.7394019,0.047,661.7394019,0.16990756
661.746303,0.178,661.746303,0.0458,661.746303,0.165440518
661.7532041,0.173,661.7532041,0.0446,661.7532041,0.161086536
661.7601052,0.169,661.7601052,0.0435,661.7601052,0.156843466
661.7670062,0.164,661.7670062,0.0424,661.7670062,0.152709145
661.7739073,0.16,661.7739073,0.0413,661.7739073,0.148681397
661.7808084,0.156,661.7808084,0.0402,661.7808084,0.144758038
661.7877095,0.152,661.7877095,0.0392,661.7877095,0.140936883
661.7946106,0.148,661.7946106,0.0382,661.7946106,0.137215748
661.8015117,0.144,661.8015117,0.0372,661.8015117,0.133592454
661.8084128,0.14,661.8084128,0.0362,661.8084128,0.130064831
661.8153138,0.136,661.8153138,0.0353,661.8153138,0.126630722
661.8222149,0.133,661.8222149,0.0344,661.8222149,0.123287983
661.829116,0.129,661.829116,0.0335,661.829116,0.120034491
661.8360171,0.126,661.8360171,0.0326,661.8360171,0.116868142
661.8429182,0.123,661.8429182,0.0318,661.8429182,0.113786854
661.8498193,0.119,661.8498193,0.031,661.8498193,0.110788571
661.8567203,0.116,661.8567203,0.0302,661.8567203,0.107871263
661.8636214,0.113,661.8636214,0.0294,661.8636214,0.105032929
661.8705225,0.11,661.8705225,0.0287,661.8705225,0.102271595
661.8774236,0.107,661.8774236,0.028,661.8774236,0.09958532
661.8843247,0.104,661.8843247,0.0273,661.8843247,0.096972196
661.8912258,0.102,661.8912258,0.0266,661.8912258,0.094430345
661.8981268,0.099,661.8981268,0.0259,661.8981268,0.091957923
661.9050279,0.0964,661.9050279,0.0253,661.9050279,0.089553123
661.911929,0.0939,661.911929,0.0246,661.911929,0.087214169
661.9188301,0.0914,661.9188301,0.024,661.9188301,0.084939323
661.9257312,0.089,661.9257312,0.0234,661.9257312,0.082726881
661.9326323,0.0867,661.9326323,0.0228,661.9326323,0.080575175
661.9395334,0.0844,661.9395334,0.0222,661.9395334,0.078482572
661.9464344,0.0822,661.9464344,0.0217,661.9464344,0.076447477
661.9533355,0.0801,661.9533355,0.0212,661.9533355,0.074468327
661.9602366,0.078,661.9602366,0.0206,661.9602366,0.072543599
661.9671377,0.076,661.9671377,0.0201,661.9671377,0.070671801
661.9740388,0.074,661.9740388,0.0196,661.9740388,0.068851479
661.9809399,0.0721,661.9809399,0.0191,661.9809399,0.067081213
661.9878409,0.0703,661.9878409,0.0187,661.9878409,0.065359617
661.994742,0.0685,661.994742,0.0182,661.994742,0.063685341
662.0016431,0.0667,662.0016431,0.0178,662.0016431,0.062057067
662.0085442,0.065,662.0085442,0.0173,662.0085442,0.06047351
662.0154453,0.0633,662.0154453,0.0169,662.0154453,0.058933418
662.0223464,0.0617,662.0223464,0.0165,662.0223464,0.057435573
662.0292475,0.0601,662.0292475,0.0161,662.0292475,0.055978786
662.0361485,0.0586,662.0361485,0.0157,662.0361485,0.054561901
662.0430496,0.0571,662.0430496,0.0153,662.0430496,0.053183793
662.0499507,0.0557,662.0499507,0.015,662.0499507,0.051843366
662.0568518,0.0543,662.0568518,0.0146,662.0568518,0.050539552
662.0637529,0.0529,662.0637529,0.0143,662.0637529,0.049271316
662.070654,0.0516,662.070654,0.0139,662.070654,0.048037648
662.077555,0.0503,662.077555,0.0136,662.077555,0.046837566
662.0844561,0.049,662.0844561,0.0133,662.0844561,0.045670116
662.0913572,0.0478,662.0913572,0.0129,662.0913572,0.044534371
662.0982583,0.0466,662.0982583,0.0126,662.0982583,0.043429428
662.1051594,0.0454,662.1051594,0.0123,662.1051594,0.04235441
662.1120605,0.0443,662.1120605,0.0121,662.1120605,0.041308466
662.1189616,0.0432,662.1189616,0.0118,662.1189616,0.040290767
662.1258626,0.0421,662.1258626,0.0115,662.1258626,0.039300508
662.1327637,0.0411,662.1327637,0.0112,662.1327637,0.03833691
662.1396648,0.0401,662.1396648,0.011,662.1396648,0.037399211
662.1465659,0.0391,662.1465659,0.0107,662.1465659,0.036486674
662.153467,0.0381,662.153467,0.0105,662.153467,0.035598583
662.1603681,0.0372,662.1603681,0.0102,662.1603681,0.034734242
662.1672691,0.0363,662.1672691,0.00999,662.1672691,0.033892976
662.1741702,0.0354,662.1741702,0.00976,662.1741702,0.033074128
662.1810713,0.0345,662.1810713,0.00954,662.1810713,0.032277061
662.1879724,0.0337,662.1879724,0.00932,662.1879724,0.031501156
662.1948735,0.0329,662.1948735,0.00911,662.1948735,0.030745814
662.2017746,0.0321,662.2017746,0.0089,662.2017746,0.03001045
662.2086756,0.0313,662.2086756,0.0087,662.2086756,0.029294499
662.2155767,0.0306,662.2155767,0.0085,662.2155767,0.02859741
662.2224778,0.0299,662.2224778,0.00831,662.2224778,0.027918652
662.2293789,0.0291,662.2293789,0.00812,662.2293789,0.027257704
662.23628,0.0284,662.23628,0.00794,662.23628,0.026614066
662.2431811,0.0278,662.2431811,0.00777,662.2431811,0.025987249
662.2500822,0.0271,662.2500822,0.00759,662.2500822,0.025376779
662.2569832,0.0265,662.2569832,0.00742,662.2569832,0.024782196
662.2638843,0.0259,662.2638843,0.00726,662.2638843,0.024203054
662.2707854,0.0252,662.2707854,0.0071,662.2707854,0.02363892
662.2776865,0.0247,662.2776865,0.00694,662.2776865,0.023089374
662.2845876,0.0241,662.2845876,0.00679,662.2845876,0.022554007
662.2914887,0.0235,662.2914887,0.00664,662.2914887,0.022032424
662.2983897,0.023,662.2983897,0.0065,662.2983897,0.021524239
662.3052908,0.0224,662.3052908,0.00636,662.3052908,0.02102908
662.3121919,0.0219,662.3121919,0.00622,662.3121919,0.020546584
662.319093,0.0214,662.319093,0.00608,662.319093,0.0200764
662.3259941,0.0209,662.3259941,0.00595,662.3259941,0.019618186
662.3328952,0.0204,662.3328952,0.00582,662.3328952,0.019171612
662.3397963,0.02,662.3397963,0.0057,662.3397963,0.018736355
662.3466973,0.0195,662.3466973,0.00558,662.3466973,0.018312103
662.3535984,0.0191,662.3535984,0.00546,662.3535984,0.017898554
662.3604995,0.0186,662.3604995,0.00534,662.3604995,0.017495413
662.3674006,0.0182,662.3674006,0.00523,662.3674006,0.017102394
662.3743017,0.0178,662.3743017,0.00512,662.3743017,0.016719221
662.3812028,0.0174,662.3812028,0.00501,662.3812028,0.016345624
662.3881038,0.017,662.3881038,0.0049,662.3881038,0.015981342
662.3950049,0.0166,662.3950049,0.0048,662.3950049,0.015626122
662.401906,0.0163,662.401906,0.0047,662.401906,0.015279716
662.4088071,0.0159,662.4088071,0.0046,662.4088071,0.014941886
662.4157082,0.0156,662.4157082,0.00451,662.4157082,0.014612399
662.4226093,0.0152,662.4226093,0.00441,662.4226093,0.01429103
662.4295104,0.0149,662.4295104,0.00432,662.4295104,0.01397756
662.4364114,0.0145,662.4364114,0.00423,662.4364114,0.013671777
662.4433125,0.0142,662.4433125,0.00414,662.4433125,0.013373473
662.4502136,0.0139,662.4502136,0.00406,662.4502136,0.013082449
662.4571147,0.0136,662.4571147,0.00398,662.4571147,0.012798509
662.4640158,0.0133,662.4640158,0.00389,662.4640158,0.012521465
662.4709169,0.013,662.4709169,0.00381,662.4709169,0.012251132
662.4778179,0.0127,662.4778179,0.00374,662.4778179,0.011987332
662.484719,0.0125,662.484719,0.00366,662.484719,0.011729892
662.4916201,0.0122,662.4916201,0.00359,662.4916201,0.011478644
662.4985212,0.0119,662.4985212,0.00351,662.4985212,0.011233423
662.5054223,0.0117,662.5054223,0.00344,662.5054223,0.010994071
662.5123234,0.0114,662.5123234,0.00337,662.5123234,0.010760433
662.5192244,0.0112,662.5192244,0.00331,662.5192244,0.010532359
662.5261255,0.0109,662.5261255,0.00324,662.5261255,0.010309704
662.5330266,0.0107,662.5330266,0.00318,662.5330266,0.010092326
662.5399277,0.0105,662.5399277,0.00311,662.5399277,0.009880087
662.5468288,0.0103,662.5468288,0.00305,662.5468288,0.009672854
662.5537299,0.01,662.5537299,0.00299,662.5537299,0.009470495
662.560631,0.00984,662.560631,0.00293,662.560631,0.009272886
