lambdacoll,Tcoll,lambda22deg,T22deg,lambda3deg,T3deg
659.7656918,0.0328,659.7656918,0.428,659.7656918,0.085785012
659.7725928,0.032,659.7725928,0.427,659.7725928,0.08367202
659.7794939,0.0312,659.7794939,0.426,659.7794939,0.081604914
659.786395,0.0305,659.786395,0.425,659.786395,0.079583189
659.7932961,0.0297,659.7932961,0.425,659.7932961,0.077606316
659.8001972,0.029,659.8001972,0.424,659.8001972,0.075673747
659.8070983,0.0283,659.8070983,0.423,659.8070983,0.07378491
659.8139993,0.0277,659.8139993,0.422,659.8139993,0.071939217
659.8209004,0.027,659.8209004,0.422,659.8209004,0.070136062
659.8278015,0.0264,659.8278015,0.421,659.8278015,0.068374822
659.8347026,0.0257,659.8347026,0.42,659.8347026,0.066654861
659.8416037,0.0251,659.8416037,0.419,659.8416037,0.064975532
659.8485048,0.0245,659.8485048,0.418,659.8485048,0.063336176
659.8554058,0.024,659.8554058,0.418,659.8554058,0.061736123
659.8623069,0.0234,659.8623069,0.417,659.8623069,0.060174697
659.869208,0.0229,659.869208,0.416,659.869208,0.058651215
659.8761091,0.0223,659.8761091,0.415,659.8761091,0.057164988
659.8830102,0.0218,659.8830102,0.415,659.8830102,0.055715323
659.8899113,0.0213,659.8899113,0.414,659.8899113,0.054301526
659.8968124,0.0208,659.8968124,0.413,659.8968124,0.052922898
659.9037134,0.0203,659.9037134,0.412,659.9037134,0.051578743
659.9106145,0.0199,659.9106145,0.411,659.9106145,0.050268362
659.9175156,0.0194,659.9175156,0.411,659.9175156,0.04899106
659.9244167,0.019,659.9244167,0.41,659.9244167,0.047746144
659.9313178,0.0186,659.9313178,0.409,659.9313178,0.046532923
659.9382189,0.0181,659.9382189,0.408,659.9382189,0.045350712
659.9451199,0.0177,659.9451199,0.407,659.9451199,0.044198828
659.952021,0.0173,659.952021,0.407,659.952021,0.043076596
659.9589221,0.0169,659.9589221,0.406,659.9589221,0.041983347
659.9658232,0.0166,659.9658232,0.405,659.9658232,0.040918418
659.9727243,0.0162,659.9727243,0.404,659.9727243,0.039881153
659.9796254,0.0158,659.9796254,0.403,659.9796254,0.038870905
659.9865265,0.0155,659.9865265,0.403,659.9865265,0.037887034
659.9934275,0.0151,659.9934275,0.402,659.9934275,0.036930496
660.0003286,0.0148,660.0003286,0.401,660.0003286,0.036001844
660.0072297,0.0145,660.0072297,0.4,660.0072297,0.035097476
660.0141308,0.0142,660.0141308,0.399,660.0141308,0.034216798
660.0210319,0.0138,660.0210319,0.399,660.0210319,0.033359225
660.027933,0.0135,660.027933,0.398,660.027933,0.032524183
660.034834,0.0132,660.034834,0.397,660.034834,0.031711108
660.0417351,0.013,660.0417351,0.396,660.0417351,0.030919447
660.0486362,0.0127,660.0486362,0.395,660.0486362,0.030148656
660.0555373,0.0124,660.0555373,0.395,660.0555373,0.029398201
660.0624384,0.0121,660.0624384,0.394,660.0624384,0.028667562
660.0693395,0.0119,660.0693395,0.393,660.0693395,0.027956225
660.0762406,0.0116,660.0762406,0.392,660.0762406,0.027263691
660.0831416,0.0114,660.0831416,0.391,660.0831416,0.026589467
660.0900427,0.0111,660.0900427,0.39,660.0900427,0.025933075
660.0969438,0.0109,660.0969438,0.39,660.0969438,0.025294045
660.1038449,0.0107,660.1038449,0.389,660.1038449,0.024671917
660.110746,0.0104,660.110746,0.388,660.110746,0.024066244
660.1176471,0.0102,660.1176471,0.387,660.1176471,0.023476588
660.1245481,0.01,660.1245481,0.386,660.1245481,0.02290252
660.1314492,0.0098,660.1314492,0.385,660.1314492,0.022343771
660.1383503,0.00959,660.1383503,0.384,660.1383503,0.021799816
660.1452514,0.00939,660.1452514,0.384,660.1452514,0.021270216
660.1521525,0.0092,660.1521525,0.383,660.1521525,0.020754585
660.1590536,0.009,660.1590536,0.382,660.1590536,0.020252543
660.1659547,0.00882,660.1659547,0.381,660.1659547,0.019763722
660.1728557,0.00864,660.1728557,0.38,660.1728557,0.019287762
660.1797568,0.00846,660.1797568,0.379,660.1797568,0.018824315
660.1866579,0.00828,660.1866579,0.378,660.1866579,0.018373038
660.193559,0.00812,660.193559,0.378,660.193559,0.017933599
660.2004601,0.00795,660.2004601,0.377,660.2004601,0.017505674
660.2073612,0.00779,660.2073612,0.376,660.2073612,0.017088949
660.2142622,0.00763,660.2142622,0.375,660.2142622,0.016683116
660.2211633,0.00747,660.2211633,0.374,660.2211633,0.016287877
660.2280644,0.00732,660.2280644,0.373,660.2280644,0.015902941
660.2349655,0.00718,660.2349655,0.372,660.2349655,0.015528025
660.2418666,0.00703,660.2418666,0.371,660.2418666,0.015162855
660.2487677,0.00689,660.2487677,0.371,660.2487677,0.014807161
660.2556687,0.00675,660.2556687,0.37,660.2556687,0.014460684
660.2625698,0.00662,660.2625698,0.369,660.2625698,0.01412317
660.2694709,0.00649,660.2694709,0.368,660.2694709,0.013794373
660.276372,0.00636,660.276372,0.367,660.276372,0.013474053
660.2832731,0.00623,660.2832731,0.366,660.2832731,0.013161978
660.2901742,0.00611,660.2901742,0.365,660.2901742,0.01285792
660.2970753,0.00599,660.2970753,0.364,660.2970753,0.01256166
660.3039763,0.00587,660.3039763,0.363,660.3039763,0.012272983
660.3108774,0.00575,660.3108774,0.362,660.3108774,0.011991681
660.3177785,0.00564,660.3177785,0.361,660.3177785,0.011717552
660.3246796,0.00553,660.3246796,0.361,660.3246796,0.0114504
660.3315807,0.00542,660.3315807,0.36,660.3315807,0.011190033
660.3384818,0.00532,660.3384818,0.359,660.3384818,0.010936265
660.3453828,0.00522,660.3453828,0.358,660.3453828,0.010688917
660.3522839,0.00511,660.3522839,0.357,660.3522839,0.010447812
660.359185,0.00502,660.359185,0.356,660.359185,0.010212781
660.3660861,0.00492,660.3660861,0.355,660.3660861,0.009983657
660.3729872,0.00483,660.3729872,0.354,660.3729872,0.009760281
660.3798883,0.00473,660.3798883,0.353,660.3798883,0.009542494
660.3867894,0.00464,660.3867894,0.352,660.3867894,0.009330147
660.3936904,0.00455,660.3936904,0.351,660.3936904,0.009123091
660.4005915,0.00447,660.4005915,0.35,660.4005915,0.008921182
660.4074926,0.00438,660.4074926,0.349,660.4074926,0.008724282
660.4143937,0.0043,660.4143937,0.348,660.4143937,0.008532255
660.4212948,0.00422,660.4212948,0.347,660.4212948,0.00834497
660.4281959,0.00414,660.4281959,0.346,660.4281959,0.008162298
660.4350969,0.00406,660.4350969,0.345,660.4350969,0.007984116
660.441998,0.00399,660.441998,0.344,660.441998,0.007810304
660.4488991,0.00391,660.4488991,0.343,660.4488991,0.007640743
660.4558002,0.00384,660.4558002,0.342,660.4558002,0.00747532
660.4627013,0.00377,660.4627013,0.341,660.4627013,0.007313925
660.4696024,0.0037,660.4696024,0.34,660.4696024,0.007156451
660.4765035,0.00363,660.4765035,0.339,660.4765035,0.007002791
660.4834045,0.00356,660.4834045,0.338,660.4834045,0.006852846
660.4903056,0.0035,660.4903056,0.337,660.4903056,0.006706517
660.4972067,0.00343,660.4972067,0.336,660.4972067,0.006563708
660.5041078,0.00337,660.5041078,0.335,660.5041078,0.006424326
660.5110089,0.00331,660.5110089,0.334,660.5110089,0.00628828
660.51791,0.00325,660.51791,0.333,660.51791,0.006155482
660.524811,0.00319,660.524811,0.332,660.524811,0.006025848
660.5317121,0.00313,660.5317121,0.331,660.5317121,0.005899293
660.5386132,0.00307,660.5386132,0.33,660.5386132,0.005775739
660.5455143,0.00302,660.5455143,0.329,660.5455143,0.005655105
660.5524154,0.00296,660.5524154,0.328,660.5524154,0.005537316
660.5593165,0.00291,660.5593165,0.327,660.5593165,0.005422298
660.5662175,0.00286,660.5662175,0.326,660.5662175,0.005309979
660.5731186,0.00281,660.5731186,0.325,660.5731186,0.005200289
660.5800197,0.00276,660.5800197,0.324,660.5800197,0.00509316
660.5869208,0.00271,660.5869208,0.323,660.5869208,0.004988526
660.5938219,0.00266,660.5938219,0.322,660.5938219,0.004886323
660.600723,0.00261,660.600723,0.32,660.600723,0.004786487
660.6076241,0.00257,660.6076241,0.319,660.6076241,0.004688959
660.6145251,0.00252,660.6145251,0.318,660.6145251,0.00459368
660.6214262,0.00248,660.6214262,0.317,660.6214262,0.004500591
660.6283273,0.00243,660.6283273,0.316,660.6283273,0.004409637
660.6352284,0.00239,660.6352284,0.315,660.6352284,0.004320765
660.6421295,0.00235,660.6421295,0.314,660.6421295,0.00423392
660.6490306,0.00231,660.6490306,0.313,660.6490306,0.004149052
660.6559316,0.00227,660.6559316,0.312,660.6559316,0.004066111
660.6628327,0.00223,660.6628327,0.31,660.6628327,0.003985049
660.6697338,0.00219,660.6697338,0.309,660.6697338,0.003905817
660.6766349,0.00215,660.6766349,0.308,660.6766349,0.003828371
660.683536,0.00211,660.683536,0.307,660.683536,0.003752665
660.6904371,0.00208,660.6904371,0.306,660.6904371,0.003678656
660.6973382,0.00204,660.6973382,0.305,660.6973382,0.003606302
660.7042392,0.00201,660.7042392,0.303,660.7042392,0.003535562
660.7111403,0.00197,660.7111403,0.302,660.7111403,0.003466395
660.7180414,0.00194,660.7180414,0.301,660.7180414,0.003398763
660.7249425,0.00191,660.7249425,0.3,660.7249425,0.003332627
660.7318436,0.00187,660.7318436,0.299,660.7318436,0.003267952
660.7387447,0.00184,660.7387447,0.297,660.7387447,0.003204701
660.7456457,0.00181,660.7456457,0.296,660.7456457,0.003142839
660.7525468,0.00178,660.7525468,0.295,660.7525468,0.003082332
660.7594479,0.00175,660.7594479,0.294,660.7594479,0.003023148
660.766349,0.00172,660.766349,0.292,660.766349,0.002965253
660.7732501,0.00169,660.7732501,0.291,660.7732501,0.002908617
660.7801512,0.00166,660.7801512,0.29,660.7801512,0.00285321
660.7870523,0.00164,660.7870523,0.288,660.7870523,0.002799
660.7939533,0.00161,660.7939533,0.287,660.7939533,0.002745961
660.8008544,0.00158,660.8008544,0.286,660.8008544,0.002694063
660.8077555,0.00156,660.8077555,0.284,660.8077555,0.002643279
660.8146566,0.00153,660.8146566,0.283,660.8146566,0.002593582
660.8215577,0.00151,660.8215577,0.282,660.8215577,0.002544947
660.8284588,0.00148,660.8284588,0.28,660.8284588,0.002497349
660.8353598,0.00146,660.8353598,0.279,660.8353598,0.002450761
660.8422609,0.00143,660.8422609,0.278,660.8422609,0.002405161
660.849162,0.00141,660.849162,0.276,660.849162,0.002360526
660.8560631,0.00139,660.8560631,0.275,660.8560631,0.002316832
660.8629642,0.00136,660.8629642,0.273,660.8629642,0.002274057
660.8698653,0.00134,660.8698653,0.272,660.8698653,0.00223218
660.8767663,0.00132,660.8767663,0.27,660.8767663,0.002191179
660.8836674,0.0013,660.8836674,0.269,660.8836674,0.002151035
660.8905685,0.00128,660.8905685,0.268,660.8905685,0.002111727
660.8974696,0.00126,660.8974696,0.266,660.8974696,0.002073235
660.9043707,0.00124,660.9043707,0.265,660.9043707,0.002035542
660.9112718,0.00122,660.9112718,0.263,660.9112718,0.001998627
660.9181729,0.0012,660.9181729,0.261,660.9181729,0.001962474
660.9250739,0.00118,660.9250739,0.26,660.9250739,0.001927065
660.931975,0.00116,660.931975,0.258,660.931975,0.001892382
660.9388761,0.00114,660.9388761,0.257,660.9388761,0.00185841
660.9457772,0.00112,660.9457772,0.255,660.9457772,0.001825131
660.9526783,0.0011,660.9526783,0.253,660.9526783,0.00179253
660.9595794,0.00109,660.9595794,0.252,660.9595794,0.001760591
660.9664804,0.00107,660.9664804,0.25,660.9664804,0.0017293
660.9733815,0.00105,660.9733815,0.248,660.9733815,0.001698642
660.9802826,0.00104,660.9802826,0.247,660.9802826,0.001668602
660.9871837,0.00102,660.9871837,0.245,660.9871837,0.001639166
660.9940848,0.001,660.9940848,0.243,660.9940848,0.001610321
661.0009859,0.000989,661.0009859,0.242,661.0009859,0.001582054
661.007887,0.000973,661.007887,0.24,661.007887,0.001554352
661.014788,0.000958,661.014788,0.238,661.014788,0.001527202
661.0216891,0.000943,661.0216891,0.236,661.0216891,0.001500591
661.0285902,0.000929,661.0285902,0.234,661.0285902,0.001474508
661.0354913,0.000914,661.0354913,0.232,661.0354913,0.001448941
661.0423924,0.0009,661.0423924,0.231,661.0423924,0.001423879
661.0492935,0.000886,661.0492935,0.229,661.0492935,0.00139931
661.0561945,0.000873,661.0561945,0.227,661.0561945,0.001375224
661.0630956,0.000859,661.0630956,0.225,661.0630956,0.001351609
661.0699967,0.000846,661.0699967,0.223,661.0699967,0.001328457
661.0768978,0.000833,661.0768978,0.221,661.0768978,0.001305756
661.0837989,0.00082,661.0837989,0.219,661.0837989,0.001283496
661.0907,0.000808,661.0907,0.217,661.0907,0.001261668
661.0976011,0.000796,661.0976011,0.215,661.0976011,0.001240263
661.1045021,0.000784,661.1045021,0.213,661.1045021,0.001219272
661.1114032,0.000772,661.1114032,0.211,661.1114032,0.001198685
661.1183043,0.00076,661.1183043,0.208,661.1183043,0.001178494
661.1252054,0.000749,661.1252054,0.206,661.1252054,0.00115869
661.1321065,0.000737,661.1321065,0.204,661.1321065,0.001139265
661.1390076,0.000726,661.1390076,0.202,661.1390076,0.001120211
661.1459086,0.000716,661.1459086,0.2,661.1459086,0.00110152
661.1528097,0.000705,661.1528097,0.198,661.1528097,0.001083184
661.1597108,0.000694,661.1597108,0.195,661.1597108,0.001065195
661.1666119,0.000684,661.1666119,0.193,661.1666119,0.001047547
661.173513,0.000674,661.173513,0.191,661.173513,0.001030232
661.1804141,0.000664,661.1804141,0.189,661.1804141,0.001013243
661.1873151,0.000654,661.1873151,0.186,661.1873151,0.000996573
661.1942162,0.000644,661.1942162,0.184,661.1942162,0.000980215
661.2011173,0.000635,661.2011173,0.182,661.2011173,0.000964163
661.2080184,0.000626,661.2080184,0.179,661.2080184,0.00094841
661.2149195,0.000616,661.2149195,0.177,661.2149195,0.000932951
661.2218206,0.000607,661.2218206,0.175,661.2218206,0.000917779
661.2287217,0.000598,661.2287217,0.172,661.2287217,0.000902887
661.2356227,0.00059,661.2356227,0.17,661.2356227,0.000888271
661.2425238,0.000581,661.2425238,0.167,661.2425238,0.000873925
661.2494249,0.000573,661.2494249,0.165,661.2494249,0.000859842
661.256326,0.000564,661.256326,0.162,661.256326,0.000846018
661.2632271,0.000556,661.2632271,0.16,661.2632271,0.000832447
661.2701282,0.000548,661.2701282,0.158,661.2701282,0.000819124
661.2770292,0.00054,661.2770292,0.155,661.2770292,0.000806045
661.2839303,0.000532,661.2839303,0.153,661.2839303,0.000793203
661.2908314,0.000525,661.2908314,0.15,661.2908314,0.000780594
661.2977325,0.000517,661.2977325,0.148,661.2977325,0.000768213
661.3046336,0.00051,661.3046336,0.145,661.3046336,0.000756056
661.3115347,0.000503,661.3115347,0.143,661.3115347,0.000744119
661.3184358,0.000495,661.3184358,0.141,661.3184358,0.000732396
661.3253368,0.000488,661.3253368,0.138,661.3253368,0.000720883
661.3322379,0.000481,661.3322379,0.136,661.3322379,0.000709577
661.339139,0.000475,661.339139,0.133,661.339139,0.000698473
661.3460401,0.000468,661.3460401,0.131,661.3460401,0.000687566
661.3529412,0.000461,661.3529412,0.128,661.3529412,0.000676854
661.3598423,0.000455,661.3598423,0.126,661.3598423,0.000666332
661.3667433,0.000448,661.3667433,0.124,661.3667433,0.000655996
661.3736444,0.000442,661.3736444,0.121,661.3736444,0.000645844
661.3805455,0.000436,661.3805455,0.119,661.3805455,0.00063587
661.3874466,0.00043,661.3874466,0.117,661.3874466,0.000626071
661.3943477,0.000424,661.3943477,0.114,661.3943477,0.000616445
661.4012488,0.000418,661.4012488,0.112,661.4012488,0.000606987
661.4081499,0.000412,661.4081499,0.11,661.4081499,0.000597695
661.4150509,0.000406,661.4150509,0.108,661.4150509,0.000588565
661.421952,0.000401,661.421952,0.105,661.421952,0.000579593
661.4288531,0.000395,661.4288531,0.103,661.4288531,0.000570778
661.4357542,0.00039,661.4357542,0.101,661.4357542,0.000562115
661.4426553,0.000384,661.4426553,0.0987,661.4426553,0.000553602
661.4495564,0.000379,661.4495564,0.0966,661.4495564,0.000545237
661.4564574,0.000374,661.4564574,0.0945,661.4564574,0.000537015
661.4633585,0.000369,661.4633585,0.0924,661.4633585,0.000528934
661.4702596,0.000364,661.4702596,0.0904,661.4702596,0.000520992
661.4771607,0.000359,661.4771607,0.0883,661.4771607,0.000513186
661.4840618,0.000354,661.4840618,0.0863,661.4840618,0.000505513
661.4909629,0.000349,661.4909629,0.0844,661.4909629,0.000497971
661.497864,0.000344,661.497864,0.0824,661.497864,0.000490558
661.504765,0.00034,661.504765,0.0805,661.504765,0.00048327
661.5116661,0.000335,661.5116661,0.0786,661.5116661,0.000476105
661.5185672,0.00033,661.5185672,0.0768,661.5185672,0.000469062
661.5254683,0.000326,661.5254683,0.075,661.5254683,0.000462137
661.5323694,0.000322,661.5323694,0.0732,661.5323694,0.000455329
661.5392705,0.000317,661.5392705,0.0714,661.5392705,0.000448635
661.5461715,0.000313,661.5461715,0.0697,661.5461715,0.000442053
661.5530726,0.000309,661.5530726,0.068,661.5530726,0.000435581
661.5599737,0.000305,661.5599737,0.0664,661.5599737,0.000429217
661.5668748,0.000301,661.5668748,0.0648,661.5668748,0.00042296
661.5737759,0.000297,661.5737759,0.0632,661.5737759,0.000416806
661.580677,0.000293,661.580677,0.0616,661.580677,0.000410754
661.587578,0.000289,661.587578,0.0601,661.587578,0.000404803
661.5944791,0.000285,661.5944791,0.0586,661.5944791,0.000398949
661.6013802,0.000281,661.6013802,0.0571,661.6013802,0.000393193
661.6082813,0.000278,661.6082813,0.0557,661.6082813,0.000387531
661.6151824,0.000274,661.6151824,0.0543,661.6151824,0.000381961
661.6220835,0.00027,661.6220835,0.0529,661.6220835,0.000376483
661.6289846,0.000267,661.6289846,0.0516,661.6289846,0.000371095
661.6358856,0.000263,661.6358856,0.0503,661.6358856,0.000365795
661.6427867,0.00026,661.6427867,0.049,661.6427867,0.00036058
661.6496878,0.000256,661.6496878,0.0477,661.6496878,0.000355451
661.6565889,0.000253,661.6565889,0.0465,661.6565889,0.000350405
661.66349,0.00025,661.66349,0.0453,661.66349,0.00034544
661.6703911,0.000247,661.6703911,0.0442,661.6703911,0.000340556
661.6772921,0.000243,661.6772921,0.043,661.6772921,0.00033575
661.6841932,0.00024,661.6841932,0.0419,661.6841932,0.000331022
661.6910943,0.000237,661.6910943,0.0408,661.6910943,0.000326369
661.6979954,0.000234,661.6979954,0.0398,661.6979954,0.000321791
661.7048965,0.000231,661.7048965,0.0388,661.7048965,0.000317287
661.7117976,0.000228,661.7117976,0.0378,661.7117976,0.000312854
661.7186987,0.000225,661.7186987,0.0368,661.7186987,0.000308491
661.7255997,0.000222,661.7255997,0.0358,661.7255997,0.000304199
661.7325008,0.000219,661.7325008,0.0349,661.7325008,0.000299974
661.7394019,0.000217,661.7394019,0.034,661.7394019,0.000295816
661.746303,0.000214,661.746303,0.0331,661.746303,0.000291724
661.7532041,0.000211,661.7532041,0.0322,661.7532041,0.000287696
661.7601052,0.000208,661.7601052,0.0314,661.7601052,0.000283732
661.7670062,0.000206,661.7670062,0.0306,661.7670062,0.00027983
661.7739073,0.000203,661.7739073,0.0298,661.7739073,0.000275989
661.7808084,0.000201,661.7808084,0.029,661.7808084,0.000272208
661.7877095,0.000198,661.7877095,0.0283,661.7877095,0.000268487
661.7946106,0.000196,661.7946106,0.0275,661.7946106,0.000264823
661.8015117,0.000193,661.8015117,0.0268,661.8015117,0.000261216
661.8084128,0.000191,661.8084128,0.0261,661.8084128,0.000257666
661.8153138,0.000188,661.8153138,0.0255,661.8153138,0.00025417
661.8222149,0.000186,661.8222149,0.0248,661.8222149,0.000250728
661.829116,0.000184,661.829116,0.0242,661.829116,0.00024734
661.8360171,0.000181,661.8360171,0.0235,661.8360171,0.000244004
661.8429182,0.000179,661.8429182,0.0229,661.8429182,0.000240719
661.8498193,0.000177,661.8498193,0.0223,661.8498193,0.000237484
661.8567203,0.000175,661.8567203,0.0218,661.8567203,0.000234299
661.8636214,0.000172,661.8636214,0.0212,661.8636214,0.000231163
661.8705225,0.00017,661.8705225,0.0207,661.8705225,0.000228075
661.8774236,0.000168,661.8774236,0.0201,661.8774236,0.000225033
661.8843247,0.000166,661.8843247,0.0196,661.8843247,0.000222038
661.8912258,0.000164,661.8912258,0.0191,661.8912258,0.000219089
661.8981268,0.000162,661.8981268,0.0186,661.8981268,0.000216184
661.9050279,0.00016,661.9050279,0.0181,661.9050279,0.000213323
661.911929,0.000158,661.911929,0.0177,661.911929,0.000210505
661.9188301,0.000156,661.9188301,0.0172,661.9188301,0.000207729
661.9257312,0.000154,661.9257312,0.0168,661.9257312,0.000204996
661.9326323,0.000152,661.9326323,0.0164,661.9326323,0.000202303
661.9395334,0.000151,661.9395334,0.016,661.9395334,0.00019965
661.9464344,0.000149,661.9464344,0.0156,661.9464344,0.000197038
661.9533355,0.000147,661.9533355,0.0152,661.9533355,0.000194464
661.9602366,0.000145,661.9602366,0.0148,661.9602366,0.000191929
661.9671377,0.000143,661.9671377,0.0144,661.9671377,0.000189431
661.9740388,0.000142,661.9740388,0.0141,661.9740388,0.00018697
661.9809399,0.00014,661.9809399,0.0137,661.9809399,0.000184546
661.9878409,0.000138,661.9878409,0.0134,661.9878409,0.000182158
661.994742,0.000137,661.994742,0.013,661.994742,0.000179805
662.0016431,0.000135,662.0016431,0.0127,662.0016431,0.000177486
662.0085442,0.000133,662.0085442,0.0124,662.0085442,0.000175202
662.0154453,0.000132,662.0154453,0.0121,662.0154453,0.000172951
662.0223464,0.00013,662.0223464,0.0118,662.0223464,0.000170733
662.0292475,0.000129,662.0292475,0.0115,662.0292475,0.000168548
662.0361485,0.000127,662.0361485,0.0112,662.0361485,0.000166394
662.0430496,0.000126,662.0430496,0.0109,662.0430496,0.000164272
662.0499507,0.000124,662.0499507,0.0107,662.0499507,0.000162181
662.0568518,0.000123,662.0568518,0.0104,662.0568518,0.00016012
662.0637529,0.000121,662.0637529,0.0102,662.0637529,0.000158089
662.070654,0.00012,662.070654,0.00992,662.070654,0.000156087
662.077555,0.000118,662.077555,0.00968,662.077555,0.000154114
662.0844561,0.000117,662.0844561,0.00945,662.0844561,0.00015217
662.0913572,0.000116,662.0913572,0.00922,662.0913572,0.000150254
662.0982583,0.000114,662.0982583,0.009,662.0982583,0.000148365
662.1051594,0.000113,662.1051594,0.00878,662.1051594,0.000146503
662.1120605,0.000112,662.1120605,0.00857,662.1120605,0.000144668
662.1189616,0.00011,662.1189616,0.00837,662.1189616,0.000142859
662.1258626,0.000109,662.1258626,0.00817,662.1258626,0.000141076
662.1327637,0.000108,662.1327637,0.00798,662.1327637,0.000139318
662.1396648,0.000106,662.1396648,0.00779,662.1396648,0.000137585
662.1465659,0.000105,662.1465659,0.0076,662.1465659,0.000135877
662.153467,0.000104,662.153467,0.00743,662.153467,0.000134193
662.1603681,0.000103,662.1603681,0.00725,662.1603681,0.000132533
662.1672691,0.000102,662.1672691,0.00708,662.1672691,0.000130896
662.1741702,0.0001,662.1741702,0.00692,662.1741702,0.000129283
662.1810713,9.93e-05,662.1810713,0.00676,662.1810713,0.000127692
662.1879724,9.82e-05,662.1879724,0.0066,662.1879724,0.000126123
662.1948735,9.71e-05,662.1948735,0.00645,662.1948735,0.000124576
662.2017746,9.59e-05,662.2017746,0.0063,662.2017746,0.000123051
662.2086756,9.49e-05,662.2086756,0.00615,662.2086756,0.000121547
662.2155767,9.38e-05,662.2155767,0.00601,662.2155767,0.000120065
662.2224778,9.27e-05,662.2224778,0.00588,662.2224778,0.000118602
662.2293789,9.16e-05,662.2293789,0.00574,662.2293789,0.000117161
662.23628,9.06e-05,662.23628,0.00561,662.23628,0.000115739
662.2431811,8.96e-05,662.2431811,0.00548,662.2431811,0.000114336
662.2500822,8.86e-05,662.2500822,0.00536,662.2500822,0.000112954
662.2569832,8.76e-05,662.2569832,0.00524,662.2569832,0.00011159
662.2638843,8.66e-05,662.2638843,0.00512,662.2638843,0.000110245
662.2707854,8.56e-05,662.2707854,0.00501,662.2707854,0.000108918
662.2776865,8.46e-05,662.2776865,0.00489,662.2776865,0.00010761
662.2845876,8.37e-05,662.2845876,0.00478,662.2845876,0.00010632
662.2914887,8.27e-05,662.2914887,0.00468,662.2914887,0.000105047
662.2983897,8.18e-05,662.2983897,0.00457,662.2983897,0.000103792
662.3052908,8.09e-05,662.3052908,0.00447,662.3052908,0.000102554
662.3121919,8e-05,662.3121919,0.00437,662.3121919,0.000101332
662.319093,7.91e-05,662.319093,0.00428,662.319093,0.000100128
662.3259941,7.82e-05,662.3259941,0.00418,662.3259941,9.89391e-05
662.3328952,7.74e-05,662.3328952,0.00409,662.3328952,9.77668e-05
662.3397963,7.65e-05,662.3397963,0.004,662.3397963,9.66103e-05
662.3466973,7.56e-05,662.3466973,0.00392,662.3466973,9.54694e-05
662.3535984,7.48e-05,662.3535984,0.00383,662.3535984,9.43439e-05
662.3604995,7.4e-05,662.3604995,0.00375,662.3604995,9.32335e-05
662.3674006,7.32e-05,662.3674006,0.00367,662.3674006,9.21381e-05
662.3743017,7.24e-05,662.3743017,0.00359,662.3743017,9.10573e-05
662.3812028,7.16e-05,662.3812028,0.00351,662.3812028,8.9991e-05
662.3881038,7.08e-05,662.3881038,0.00344,662.3881038,8.89389e-05
662.3950049,7e-05,662.3950049,0.00336,662.3950049,8.79009e-05
662.401906,6.92e-05,662.401906,0.00329,662.401906,8.68766e-05
662.4088071,6.85e-05,662.4088071,0.00322,662.4088071,8.5866e-05
662.4157082,6.77e-05,662.4157082,0.00315,662.4157082,8.48688e-05
662.4226093,6.7e-05,662.4226093,0.00309,662.4226093,8.38849e-05
662.4295104,6.63e-05,662.4295104,0.00302,662.4295104,8.29139e-05
662.4364114,6.55e-05,662.4364114,0.00296,662.4364114,8.19558e-05
662.4433125,6.48e-05,662.4433125,0.00289,662.4433125,8.10102e-05
662.4502136,6.41e-05,662.4502136,0.00283,662.4502136,8.00772e-05
662.4571147,6.34e-05,662.4571147,0.00278,662.4571147,7.91564e-05
662.4640158,6.27e-05,662.4640158,0.00272,662.4640158,7.82476e-05
662.4709169,6.21e-05,662.4709169,0.00266,662.4709169,7.73508e-05
662.4778179,6.14e-05,662.4778179,0.00261,662.4778179,7.64657e-05
662.484719,6.07e-05,662.484719,0.00255,662.484719,7.55922e-05
662.4916201,6.01e-05,662.4916201,0.0025,662.4916201,7.473e-05
662.4985212,5.94e-05,662.4985212,0.00245,662.4985212,7.38791e-05
662.5054223,5.88e-05,662.5054223,0.0024,662.5054223,7.30392e-05
662.5123234,5.82e-05,662.5123234,0.00235,662.5123234,7.22102e-05
662.5192244,5.76e-05,662.5192244,0.0023,662.5192244,7.1392e-05
662.5261255,5.69e-05,662.5261255,0.00226,662.5261255,7.05843e-05
662.5330266,5.63e-05,662.5330266,0.00221,662.5330266,6.97871e-05
662.5399277,5.57e-05,662.5399277,0.00216,662.5399277,6.90001e-05
662.5468288,5.51e-05,662.5468288,0.00212,662.5468288,6.82233e-05
662.5537299,5.46e-05,662.5537299,0.00208,662.5537299,6.74564e-05
662.560631,5.4e-05,662.560631,0.00204,662.560631,6.66994e-05
662.567532,5.34e-05,662.567532,0.002,662.567532,6.59521e-05
662.5744331,5.28e-05,662.5744331,0.00196,662.5744331,6.52143e-05
662.5813342,5.23e-05,662.5813342,0.00192,662.5813342,6.44859e-05
662.5882353,5.17e-05,662.5882353,0.00188,662.5882353,6.37669e-05
662.5951364,5.12e-05,662.5951364,0.00184,662.5951364,6.30569e-05
662.6020375,5.07e-05,662.6020375,0.00181,662.6020375,6.2356e-05
662.6089385,5.01e-05,662.6089385,0.00177,662.6089385,6.1664e-05
662.6158396,4.96e-05,662.6158396,0.00174,662.6158396,6.09808e-05
662.6227407,4.91e-05,662.6227407,0.0017,662.6227407,6.03062e-05
